matrix,family,condition_id,current_case,training_seed,simulation_seed,controller,step,time_s,event,raw_main_residual,aux_residual,cusum_score
primary,drift,drift_pct_10,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,drift,drift_pct_10,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,drift,drift_pct_10,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,drift,drift_pct_10,,2027,59029,C3_arbitration_MPC,376,3.7600000000000002,entry,0.32904588545288505,2.1943343023786497,2.0065078264497167
primary,drift,drift_pct_10,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,drift,drift_pct_15,,2026,59029,C3_arbitration_MPC,428,4.28,entry,3.1129930871658615,5.001024929097923,5.3724190679180115
primary,drift,drift_pct_15,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,drift,drift_pct_15,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,drift,drift_pct_15,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,drift,drift_pct_15,,2027,59029,C3_arbitration_MPC,376,3.7600000000000002,entry,0.34535688805966913,3.4780593513840046,2.071875299285235
primary,drift,drift_pct_15,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,drift,drift_pct_2.5,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,drift,drift_pct_2.5,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,drift,drift_pct_2.5,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,drift,drift_pct_2.5,,2027,59029,C3_arbitration_MPC,203,2.0300000000000002,entry,0.006346091507367646,-0.03434144601757794,1.4185606514452083
primary,drift,drift_pct_2.5,,2027,59029,C3_arbitration_MPC,209,2.09,recovery,-0.33469255714372537,-0.6561682035381722,1.2744636943737113
primary,drift,drift_pct_2.5,,2027,59029,C3_arbitration_MPC,376,3.7600000000000002,entry,0.3041759598000411,0.26918951089962206,1.9063865465206398
primary,drift,drift_pct_2.5,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,drift,drift_pct_5,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,drift,drift_pct_5,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,drift,drift_pct_5,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,drift,drift_pct_5,,2027,59029,C3_arbitration_MPC,203,2.0300000000000002,entry,0.010551413772994067,-0.022110000705076516,1.4021238838670875
primary,drift,drift_pct_5,,2027,59029,C3_arbitration_MPC,209,2.09,recovery,-0.3057591906247552,-0.6188599883792776,1.145879302120246
primary,drift,drift_pct_5,,2027,59029,C3_arbitration_MPC,376,3.7600000000000002,entry,0.3125718858586879,0.9198637131466398,1.941124354482131
primary,drift,drift_pct_5,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,dropout,dropout_s_0.1,,2026,59026,C3_arbitration_MPC,202,2.02,entry,-35.31041717529297,-33.896563382139526,105.31476344659042
primary,dropout,dropout_s_0.1,,2026,59027,C3_arbitration_MPC,202,2.02,entry,-35.28600311279297,-33.27290347921288,105.1484395432155
primary,dropout,dropout_s_0.1,,2026,59028,C3_arbitration_MPC,202,2.02,entry,-34.97425842285156,-33.86135925012078,104.29375590874862
primary,dropout,dropout_s_0.1,,2026,59029,C3_arbitration_MPC,202,2.02,entry,-35.577239990234375,-33.25923891164162,105.904199023983
primary,dropout,dropout_s_0.1,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,dropout,dropout_s_0.1,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,dropout,dropout_s_0.1,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,dropout,dropout_s_0.1,,2027,59028,C3_arbitration_MPC,202,2.02,entry,-33.90851974487305,-33.60384661293096,101.03179467431102
primary,dropout,dropout_s_0.1,,2027,59029,C3_arbitration_MPC,202,2.02,entry,-34.54405212402344,-34.08685054326041,102.95345223656687
primary,dropout,dropout_s_0.1,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,dropout,dropout_s_0.1,,2028,59026,C3_arbitration_MPC,202,2.02,entry,-35.2241325378418,-34.29240742783494,105.07014956482337
primary,dropout,dropout_s_0.1,,2028,59027,C3_arbitration_MPC,202,2.02,entry,-34.97431945800781,-33.35544076222094,104.13536944397376
primary,dropout,dropout_s_0.1,,2028,59028,C3_arbitration_MPC,202,2.02,entry,-34.997596740722656,-34.3239512938555,104.40521349914954
primary,dropout,dropout_s_0.1,,2028,59029,C3_arbitration_MPC,202,2.02,entry,-35.282073974609375,-33.59765495547413,105.03363909729407
primary,dropout,dropout_s_0.1,,2028,59030,C3_arbitration_MPC,202,2.02,entry,-34.66624069213867,-33.455595468718855,103.29448046692298
primary,dropout,dropout_s_0.5,,2026,59026,C3_arbitration_MPC,202,2.02,entry,-35.31041717529297,-33.896563382139526,105.31476344659042
primary,dropout,dropout_s_0.5,,2026,59027,C3_arbitration_MPC,202,2.02,entry,-35.28600311279297,-33.27290347921288,105.1484395432155
primary,dropout,dropout_s_0.5,,2026,59028,C3_arbitration_MPC,202,2.02,entry,-34.97425842285156,-33.86135925012078,104.29375590874862
primary,dropout,dropout_s_0.5,,2026,59029,C3_arbitration_MPC,202,2.02,entry,-35.577239990234375,-33.25923891164162,105.904199023983
primary,dropout,dropout_s_0.5,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,dropout,dropout_s_0.5,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,dropout,dropout_s_0.5,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,dropout,dropout_s_0.5,,2027,59028,C3_arbitration_MPC,202,2.02,entry,-33.90851974487305,-33.60384661293096,101.03179467431102
primary,dropout,dropout_s_0.5,,2027,59029,C3_arbitration_MPC,202,2.02,entry,-34.54405212402344,-34.08685054326041,102.95345223656687
primary,dropout,dropout_s_0.5,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,dropout,dropout_s_0.5,,2028,59026,C3_arbitration_MPC,202,2.02,entry,-35.2241325378418,-34.29240742783494,105.07014956482337
primary,dropout,dropout_s_0.5,,2028,59027,C3_arbitration_MPC,202,2.02,entry,-34.97431945800781,-33.35544076222094,104.13536944397376
primary,dropout,dropout_s_0.5,,2028,59028,C3_arbitration_MPC,202,2.02,entry,-34.997596740722656,-34.3239512938555,104.40521349914954
primary,dropout,dropout_s_0.5,,2028,59029,C3_arbitration_MPC,202,2.02,entry,-35.282073974609375,-33.59765495547413,105.03363909729407
primary,dropout,dropout_s_0.5,,2028,59030,C3_arbitration_MPC,202,2.02,entry,-34.66624069213867,-33.455595468718855,103.29448046692298
primary,dropout,dropout_s_1,,2026,59026,C3_arbitration_MPC,202,2.02,entry,-35.31041717529297,-33.896563382139526,105.31476344659042
primary,dropout,dropout_s_1,,2026,59027,C3_arbitration_MPC,202,2.02,entry,-35.28600311279297,-33.27290347921288,105.1484395432155
primary,dropout,dropout_s_1,,2026,59028,C3_arbitration_MPC,202,2.02,entry,-34.97425842285156,-33.86135925012078,104.29375590874862
primary,dropout,dropout_s_1,,2026,59029,C3_arbitration_MPC,202,2.02,entry,-35.577239990234375,-33.25923891164162,105.904199023983
primary,dropout,dropout_s_1,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,dropout,dropout_s_1,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,dropout,dropout_s_1,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,dropout,dropout_s_1,,2027,59028,C3_arbitration_MPC,202,2.02,entry,-33.90851974487305,-33.60384661293096,101.03179467431102
primary,dropout,dropout_s_1,,2027,59029,C3_arbitration_MPC,202,2.02,entry,-34.54405212402344,-34.08685054326041,102.95345223656687
primary,dropout,dropout_s_1,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,dropout,dropout_s_1,,2028,59026,C3_arbitration_MPC,202,2.02,entry,-35.2241325378418,-34.29240742783494,105.07014956482337
primary,dropout,dropout_s_1,,2028,59027,C3_arbitration_MPC,202,2.02,entry,-34.97431945800781,-33.35544076222094,104.13536944397376
primary,dropout,dropout_s_1,,2028,59028,C3_arbitration_MPC,202,2.02,entry,-34.997596740722656,-34.3239512938555,104.40521349914954
primary,dropout,dropout_s_1,,2028,59029,C3_arbitration_MPC,202,2.02,entry,-35.282073974609375,-33.59765495547413,105.03363909729407
primary,dropout,dropout_s_1,,2028,59030,C3_arbitration_MPC,202,2.02,entry,-34.66624069213867,-33.455595468718855,103.29448046692298
primary,dropout,dropout_s_2,,2026,59026,C3_arbitration_MPC,202,2.02,entry,-35.31041717529297,-33.896563382139526,105.31476344659042
primary,dropout,dropout_s_2,,2026,59027,C3_arbitration_MPC,202,2.02,entry,-35.28600311279297,-33.27290347921288,105.1484395432155
primary,dropout,dropout_s_2,,2026,59028,C3_arbitration_MPC,202,2.02,entry,-34.97425842285156,-33.86135925012078,104.29375590874862
primary,dropout,dropout_s_2,,2026,59029,C3_arbitration_MPC,202,2.02,entry,-35.577239990234375,-33.25923891164162,105.904199023983
primary,dropout,dropout_s_2,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,dropout,dropout_s_2,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,dropout,dropout_s_2,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,dropout,dropout_s_2,,2027,59028,C3_arbitration_MPC,202,2.02,entry,-33.90851974487305,-33.60384661293096,101.03179467431102
primary,dropout,dropout_s_2,,2027,59029,C3_arbitration_MPC,202,2.02,entry,-34.54405212402344,-34.08685054326041,102.95345223656687
primary,dropout,dropout_s_2,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,dropout,dropout_s_2,,2028,59026,C3_arbitration_MPC,202,2.02,entry,-35.2241325378418,-34.29240742783494,105.07014956482337
primary,dropout,dropout_s_2,,2028,59027,C3_arbitration_MPC,202,2.02,entry,-34.97431945800781,-33.35544076222094,104.13536944397376
primary,dropout,dropout_s_2,,2028,59028,C3_arbitration_MPC,202,2.02,entry,-34.997596740722656,-34.3239512938555,104.40521349914954
primary,dropout,dropout_s_2,,2028,59029,C3_arbitration_MPC,202,2.02,entry,-35.282073974609375,-33.59765495547413,105.03363909729407
primary,dropout,dropout_s_2,,2028,59030,C3_arbitration_MPC,202,2.02,entry,-34.66624069213867,-33.455595468718855,103.29448046692298
primary,load,load_Nm_0.06,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,load,load_Nm_0.06,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,load,load_Nm_0.06,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,load,load_Nm_0.06,,2027,59029,C3_arbitration_MPC,203,2.0300000000000002,entry,0.00214458393900685,-0.04657289133007936,1.4349936043260705
primary,load,load_Nm_0.06,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,load,load_Nm_0.1,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,load,load_Nm_0.1,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,load,load_Nm_0.1,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,load,load_Nm_0.1,,2027,59029,C3_arbitration_MPC,203,2.0300000000000002,entry,0.00214458393900685,-0.04657289133007936,1.4349936043260705
primary,load,load_Nm_0.1,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,load,load_Nm_0.15,,2026,59026,C3_arbitration_MPC,309,3.09,entry,-0.42863471975222467,-2.01394644184478,1.8965203001304711
primary,load,load_Nm_0.15,,2026,59026,C3_arbitration_MPC,317,3.17,recovery,-0.29034018220946933,-1.1236871342148476,1.537723066710215
primary,load,load_Nm_0.15,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,load,load_Nm_0.15,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,load,load_Nm_0.15,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,load,load_Nm_0.15,,2027,59028,C3_arbitration_MPC,391,3.91,entry,-0.5594143399564615,-2.074295336645406,1.7875964868450254
primary,load,load_Nm_0.15,,2027,59029,C3_arbitration_MPC,203,2.0300000000000002,entry,0.00214458393900685,-0.04657289133007936,1.4349936043260705
primary,load,load_Nm_0.15,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,load,load_Nm_0.15,,2028,59026,C3_arbitration_MPC,309,3.09,entry,-0.7888839884254111,-2.0756961868060273,3.9339890825337682
primary,load,load_Nm_0.15,,2028,59030,C3_arbitration_MPC,311,3.11,entry,-0.8009250363538598,-1.8075057593348731,3.0312870006077737
primary,load,load_Nm_0.2,,2026,59026,C3_arbitration_MPC,305,3.0500000000000003,entry,-0.5207707371014223,-1.4190112243589184,2.4472892751992106
primary,load,load_Nm_0.2,,2026,59027,C3_arbitration_MPC,311,3.11,entry,0.3980875948299527,-0.7991595305611199,1.586190310599063
primary,load,load_Nm_0.2,,2026,59028,C3_arbitration_MPC,315,3.15,entry,0.3058016663582279,-1.5267017776816374,1.7612449624822515
primary,load,load_Nm_0.2,,2026,59028,C3_arbitration_MPC,320,3.2,recovery,-0.13004089930964113,-2.1330431410975947,0.9073445874870667
primary,load,load_Nm_0.2,,2026,59028,C3_arbitration_MPC,392,3.92,entry,-0.007890652835889966,-1.6816624389175985,2.0585022697158184
primary,load,load_Nm_0.2,,2026,59029,C3_arbitration_MPC,312,3.12,entry,-0.0867496584932752,-1.309727693296736,1.5997887345528492
primary,load,load_Nm_0.2,,2026,59030,C3_arbitration_MPC,50,0.5,entry,0.05629739013123469,-3.9695395312190946,1.8314012503204462
primary,load,load_Nm_0.2,,2027,59026,C3_arbitration_MPC,87,0.87,entry,6.732220998929044,6.866344439074986,13.971120063437493
primary,load,load_Nm_0.2,,2027,59027,C3_arbitration_MPC,48,0.48,entry,0.9876360711057721,1.470402811343451,3.413989507632129
primary,load,load_Nm_0.2,,2027,59028,C3_arbitration_MPC,346,3.46,entry,-0.12567453416489727,0.5291844490708186,1.5015505545939605
primary,load,load_Nm_0.2,,2027,59029,C3_arbitration_MPC,203,2.0300000000000002,entry,0.00214458393900685,-0.04657289133007936,1.4349936043260705
primary,load,load_Nm_0.2,,2027,59030,C3_arbitration_MPC,61,0.61,entry,0.12133364374157196,1.193423385892526,1.4594749964490177
primary,load,load_Nm_0.2,,2028,59026,C3_arbitration_MPC,307,3.0700000000000003,entry,-1.098263522835623,-2.4019092839182647,3.8128182150487313
primary,load,load_Nm_0.2,,2028,59027,C3_arbitration_MPC,314,3.14,entry,-0.10421100368967018,-1.4309010867601941,2.377770090458022
primary,load,load_Nm_0.2,,2028,59028,C3_arbitration_MPC,313,3.13,entry,-0.9064631248622206,-2.1502208562423704,3.2244926689626285
primary,load,load_Nm_0.2,,2028,59029,C3_arbitration_MPC,312,3.12,entry,-0.2053809637698052,-1.7616341627898606,2.4239225234757957
primary,load,load_Nm_0.2,,2028,59030,C3_arbitration_MPC,309,3.09,entry,-0.7926774582735945,-1.920620246187596,3.470988120648183
