study,matrix,family,condition_id,current_case,severity_value,bias_percent,dropout_duration_s,drift_final_percent,post_step_load_Nm,load_baseline_Nm,current_bias_percent,current_bias_A,current_reference_scale_A,current_corruption_mode,current_corruption_value_A,current_corruption_mean_A,current_corruption_rmse_A,corrupted_current_sha256,aux_current_input_sha256,ekf_current_input_sha256,event_start_s,event_end_s,event_end_inclusive,speed_fault_present,current_fault_present,training_seed,simulation_seed,seed,controller,science_executed,reuse_source_key,reuse_provenance,run_complete,completed_samples,finite_sample_rate,overall_rmse,overall_mae,fault_window_rmse,sensor_fault_detected,detection_latency_s,first_post_event_reliability_entry_time_s,post_event_reliability_entries,reliability_entries,recovery_events,false_recovery_events,first_post_event_recovery_time_s,recovery_latency_s,recovered_after_event,post_event_reliability_active_duration_s,load_false_entry_latency_s,load_false_entry_count,sub_duration_s,sub_fraction,event_sub_fraction,ekf_event_sub_fraction,switches,source_switch_count,avg_episode_duration_s,frac_phys,frac_main,frac_aux,frac_fb,frac_ekf,event_frac_phys,event_frac_main,event_frac_aux,event_frac_fb,event_frac_ekf,physical_fraction,main_fraction,auxiliary_fraction,fallback_fraction,main_speed_rmse_all_samples,main_speed_rmse_event_window,aux_speed_rmse_all_samples,aux_speed_rmse_event_window,aux_virtual_rmse,ekf_speed_rmse_all_samples,ekf_speed_rmse_event_window,selected_feedback_rmse_event_window,control_effort_u2,control_variation_du2,voltage_violations,slew_violations,rate_violations,optimizer_failures,main_prediction_failures,aux_prediction_failures,ekf_numerical_failures,ekf_nonfinite_failures,ekf_psd_failures,ekf_symmetry_failures,nonfinite_events,incomplete_run_failures,total_failure_count,total_safety_violation_count,prediction_failure_messages,run_failure_message,current_equivalence_mismatch_count,mean_solve_ms,mean_aux_inference_ms,mean_reliability_update_ms,mean_arbitration_ms,mean_ekf_update_ms,mean_control_compute_ms,sim_time_s,controller_delta_vs_B_fault_window_rmse,controller_amplification_vs_B,study_protocol_sha256,prestudy_manifest_sha256,simulation_seed_freeze_sha256,model_pair_manifest_sha256,main_model_sha256,main_config_sha256,aux_model_sha256,aux_config_sha256,sensor_calibration_sha256,v3_calibration_sha256,pair_config_sha256,sensor_calibration_algorithm_sha256,v3_calibration_algorithm_sha256,calibration_algorithm_sha256,ekf_config_sha256,frozen_v3_evaluator_sha256,training_seed_evaluator_sha256,ekf_evaluator_sha256
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,,,,2.0,4.0,False,False,True,2026,59026,59026,B_plain_MPC,True,,,True,601,1.0,10.812686736413264,4.521248058803628,0.27053060340098173,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14327934789734287,0.14775557758443517,,,,,,0.24579689493172283,6239.139440396195,158.38491537896016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,191.48127355367237,0.0,0.0,0.0,0.0,191.52450165284407,24.30752930000017,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,d7ac747aef284211fc5be268c66846f5a1bc53d8d6cafc0a89e36075b73d439b,d7ac747aef284211fc5be268c66846f5a1bc53d8d6cafc0a89e36075b73d439b,,2.0,4.0,False,False,True,2026,59026,59026,C3_arbitration_MPC,True,,,True,601,1.0,10.812686736413264,4.521248058803628,0.27053060340098173,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14327934789734287,0.14775557758443517,4.194995608283951,5.9130804329273365,,,,0.24579689493172283,6239.139440396195,158.38491537896016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,157.6459413223377,0.7176452667950366,0.015320654034853205,0.013580550704645906,0.0,157.68703636360652,20.436430100000507,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,d7ac747aef284211fc5be268c66846f5a1bc53d8d6cafc0a89e36075b73d439b,d7ac747aef284211fc5be268c66846f5a1bc53d8d6cafc0a89e36075b73d439b,d7ac747aef284211fc5be268c66846f5a1bc53d8d6cafc0a89e36075b73d439b,2.0,4.0,False,False,True,2026,59026,59026,E_EKF_virtual_MPC,True,,,True,601,1.0,10.812686736413264,4.521248058803628,0.27053060340098173,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14327934789734287,0.14775557758443517,4.194995608283951,5.9130804329273365,,2.65566180439881,4.484614218099697,0.24579689493172283,6239.139440396195,158.38491537896016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,190.8204388429631,0.9461464716295926,0.05898261615224447,0.0,0.9035792013605526,190.86576198338466,25.540057799998976,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,,,,2.0,4.0,False,False,True,2026,59027,59027,B_plain_MPC,True,,,True,601,1.0,10.808634170301433,4.513963463694482,0.2753060960538123,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14084708259484913,0.12695174984755617,,,,,,0.2192445171648604,6291.381233528911,157.97174127599575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,151.8793347106472,0.0,0.0,0.0,0.0,151.92642396696027,19.29321770000024,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,9d8382c46f515e553a33ded03d6c8138b80fbd8b9e06d86fc39f93189d2f281a,9d8382c46f515e553a33ded03d6c8138b80fbd8b9e06d86fc39f93189d2f281a,,2.0,4.0,False,False,True,2026,59027,59027,C3_arbitration_MPC,True,,,True,601,1.0,10.808634170301433,4.513963463694455,0.27530609605379486,,,,0,0,0,0,,,False,,,0,0.02,0.0033277870216306157,0.0,,4,4,1.2,0.9966722129783694,0.0033277870216306157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9966722129783694,0.0033277870216306157,0.0,0.0,0.1377311943902191,0.12695174984753801,4.156377555964485,5.886483248491501,3.4962023039713377,,,0.2192445171648604,6291.381233528889,157.97174127599584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,168.43628925622502,0.7954903614859372,0.02952994833578734,0.012123580072417763,0.0,168.48116198363175,21.899490499999956,-1.7430501486614958e-14,-6.328271240363392e-14,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,1900f4fc127298a0c4541db4bb76475b97f813647b506204e32f937e4e6a02aa,1900f4fc127298a0c4541db4bb76475b97f813647b506204e32f937e4e6a02aa,1900f4fc127298a0c4541db4bb76475b97f813647b506204e32f937e4e6a02aa,2.0,4.0,False,False,True,2026,59027,59027,E_EKF_virtual_MPC,True,,,True,601,1.0,10.808634170301433,4.513963463694452,0.27530609605379996,,,,0,0,0,0,,,False,,,0,0.02,0.0033277870216306157,0.0,0.0,4,4,1.2,0.9966722129783694,0.0,0.0,0.0,0.0033277870216306157,1.0,0.0,0.0,0.0,0.0,0.9966722129783694,0.0,0.0,0.0,0.13892551111980733,0.12695174984753313,4.15637755596449,5.886483248491512,3.4962023039713377,2.6556618044098195,4.484614218117948,0.2192445171648604,6291.381233528886,157.97174127599567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,158.24040991743865,0.8236332185602843,0.016124956917544474,0.0,0.710940765368858,158.29730743802023,21.113944200000333,-1.2323475573339238e-14,-4.474198789239381e-14,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,,,,2.0,4.0,False,False,True,2026,59028,59028,B_plain_MPC,True,,,True,601,1.0,10.810557441561642,4.487474653132219,0.1683977741319989,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14107846040307595,0.11241983516755776,,,,,,0.2313779140349467,6161.768278792018,122.90329034470476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,203.46622809918415,0.0,0.0,0.0,0.0,203.52015206607433,25.777814499999295,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,6d57eba3c9886e948061fbe54aeee551494ed11af73c80626e140176afc7d095,6d57eba3c9886e948061fbe54aeee551494ed11af73c80626e140176afc7d095,,2.0,4.0,False,False,True,2026,59028,59028,C3_arbitration_MPC,True,,,True,601,1.0,10.810557441561642,4.487474653132219,0.1683977741319989,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14107846040307595,0.11241983516755776,4.175929715442881,5.895799054853962,,,,0.2313779140349467,6161.768278792018,122.90329034470476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,178.80954380163814,0.764850430306678,0.015461273700043538,0.012182099923257845,0.0,178.86090413230704,23.106773400000748,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,6d57eba3c9886e948061fbe54aeee551494ed11af73c80626e140176afc7d095,6d57eba3c9886e948061fbe54aeee551494ed11af73c80626e140176afc7d095,6d57eba3c9886e948061fbe54aeee551494ed11af73c80626e140176afc7d095,2.0,4.0,False,False,True,2026,59028,59028,E_EKF_virtual_MPC,True,,,True,601,1.0,10.810557441561642,4.487474653132219,0.1683977741319989,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14107846040307595,0.11241983516755776,4.175929715442881,5.895799054853962,,2.655661804406515,4.484614218112477,0.2313779140349467,6161.768278792018,122.90329034470476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,202.01655537196282,1.0017598967779013,0.017110499139341588,0.0,0.8738782030263981,202.06660495859077,26.927912600000127,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
final_robustness_hardening,current_boundary,current_sensor,current_bias_5,current_bias_5,5.0,,,,,0.03,5.0,0.2561168909072876,5.122337818145752,additive_bias,0.2561168909072876,0.2561168909072876,0.2561168909072876,,,,2.0,4.0,False,False,True,2026,59029,59029,B_plain_MPC,True,,,True,601,1.0,10.808858265348707,4.505279245311758,0.2801280742022907,,,,0,0,0,0,,,False,,,0,0.0,0.0,0.0,,0,0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1382148822254428,0.13445199477651415,,,,,,0.25805191148725964,6226.012777224152,137.74375107567505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,167.80616611576386,0.0,0.0,0.0,0.0,167.8558661157191,21.362186199999996,0.0,0.0,0536abd9bf6aa2d69fcfeae13dcad5f5c238a4d7898552edff1e5d21fa205bad,523b54342fb1be8427498f35ab5ef5c1be9d32faceaf282c6ab96af5842c7508,a77953c351d92e2c0ec91bc13fce814b27d63e6b44c1bf2419f1f239ae6a96e5,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,edaeae1d87889014a63727c46820ad96925eb694e5c21f6212ba833d357bd431,3fb42a3dc6fddc7a81b5dd6dd2966e770201c538e4abee1cc399db8018f19fab,0594556fe71c083038f30c173c41b258e249f22d40c8160e2fc81eac53330371
