run_number,controller,scenario,seed,sample_index,control_step,time_s,compute_ms,optimizer_success
3,C_sensor_MPC,nominal_tracking,12026,600,120,6.0,84.36559999972815,True
4,D_adaptive,nominal_tracking,12026,0,0,0.0,54.077199994935654,True
4,D_adaptive,nominal_tracking,12026,5,1,0.05,40.08769999927608,True
4,D_adaptive,nominal_tracking,12026,10,2,0.1,74.12579999800073,True
4,D_adaptive,nominal_tracking,12026,15,3,0.15,43.7104000011459,True
4,D_adaptive,nominal_tracking,12026,20,4,0.2,39.884199999505654,True
4,D_adaptive,nominal_tracking,12026,25,5,0.25,19.602399996074382,True
4,D_adaptive,nominal_tracking,12026,30,6,0.3,21.856899998965673,True
4,D_adaptive,nominal_tracking,12026,35,7,0.35000000000000003,20.893000000796746,True
4,D_adaptive,nominal_tracking,12026,40,8,0.4,29.554900000221096,True
4,D_adaptive,nominal_tracking,12026,45,9,0.45,23.60939999925904,True
4,D_adaptive,nominal_tracking,12026,50,10,0.5,21.038899998529814,True
4,D_adaptive,nominal_tracking,12026,55,11,0.55,19.185100005415734,True
4,D_adaptive,nominal_tracking,12026,60,12,0.6,18.998799998371396,True
4,D_adaptive,nominal_tracking,12026,65,13,0.65,30.824600005871616,True
4,D_adaptive,nominal_tracking,12026,70,14,0.7000000000000001,21.21630000328878,True
4,D_adaptive,nominal_tracking,12026,75,15,0.75,20.31600000191247,True
4,D_adaptive,nominal_tracking,12026,80,16,0.8,20.151299999270122,True
4,D_adaptive,nominal_tracking,12026,85,17,0.85,20.221399994625244,True
4,D_adaptive,nominal_tracking,12026,90,18,0.9,20.49819999956526,True
4,D_adaptive,nominal_tracking,12026,95,19,0.9500000000000001,20.907899997837376,True
4,D_adaptive,nominal_tracking,12026,100,20,1.0,25.101400002313312,True
4,D_adaptive,nominal_tracking,12026,105,21,1.05,18.892799998866394,True
4,D_adaptive,nominal_tracking,12026,110,22,1.1,41.18949999974575,True
4,D_adaptive,nominal_tracking,12026,115,23,1.1500000000000001,40.0450999950408,True
4,D_adaptive,nominal_tracking,12026,120,24,1.2,40.94530000293162,True
4,D_adaptive,nominal_tracking,12026,125,25,1.25,44.02799999661511,True
4,D_adaptive,nominal_tracking,12026,130,26,1.3,41.80080000514863,True
4,D_adaptive,nominal_tracking,12026,135,27,1.35,40.47839999839198,True
4,D_adaptive,nominal_tracking,12026,140,28,1.4000000000000001,26.243099993735086,True
4,D_adaptive,nominal_tracking,12026,145,29,1.45,46.24779999721795,True
4,D_adaptive,nominal_tracking,12026,150,30,1.5,22.07569999882253,True
4,D_adaptive,nominal_tracking,12026,155,31,1.55,19.396000003325753,True
4,D_adaptive,nominal_tracking,12026,160,32,1.6,41.68959999515209,True
4,D_adaptive,nominal_tracking,12026,165,33,1.6500000000000001,74.74039999942761,True
4,D_adaptive,nominal_tracking,12026,170,34,1.7,40.58739999891259,True
4,D_adaptive,nominal_tracking,12026,175,35,1.75,41.144999995594844,True
4,D_adaptive,nominal_tracking,12026,180,36,1.8,56.69589999888558,True
4,D_adaptive,nominal_tracking,12026,185,37,1.85,62.97140000242507,True
4,D_adaptive,nominal_tracking,12026,190,38,1.9000000000000001,59.75900000339607,True
4,D_adaptive,nominal_tracking,12026,195,39,1.95,80.19860000058543,True
4,D_adaptive,nominal_tracking,12026,200,40,2.0,107.95040000084555,True
4,D_adaptive,nominal_tracking,12026,205,41,2.05,86.92420000443235,True
4,D_adaptive,nominal_tracking,12026,210,42,2.1,60.740299995813984,True
4,D_adaptive,nominal_tracking,12026,215,43,2.15,63.29310000000987,True
4,D_adaptive,nominal_tracking,12026,220,44,2.2,112.50590000418015,True
4,D_adaptive,nominal_tracking,12026,225,45,2.25,113.89069999859203,True
4,D_adaptive,nominal_tracking,12026,230,46,2.3000000000000003,140.43820000370033,True
4,D_adaptive,nominal_tracking,12026,235,47,2.35,64.97680000029504,True
4,D_adaptive,nominal_tracking,12026,240,48,2.4,55.12070000258973,True
4,D_adaptive,nominal_tracking,12026,245,49,2.45,95.97419999772683,True
4,D_adaptive,nominal_tracking,12026,250,50,2.5,82.46829999552574,True
4,D_adaptive,nominal_tracking,12026,255,51,2.5500000000000003,21.539499997743405,True
4,D_adaptive,nominal_tracking,12026,260,52,2.6,145.45979999820702,True
4,D_adaptive,nominal_tracking,12026,265,53,2.65,85.52179999969667,True
4,D_adaptive,nominal_tracking,12026,270,54,2.7,114.06020000140416,True
4,D_adaptive,nominal_tracking,12026,275,55,2.75,95.94780000043102,True
4,D_adaptive,nominal_tracking,12026,280,56,2.8000000000000003,83.899700002803,True
4,D_adaptive,nominal_tracking,12026,285,57,2.85,57.246399999712594,True
4,D_adaptive,nominal_tracking,12026,290,58,2.9,72.83509999979287,True
4,D_adaptive,nominal_tracking,12026,295,59,2.95,91.00230000331067,True
4,D_adaptive,nominal_tracking,12026,300,60,3.0,65.10469999921042,True
4,D_adaptive,nominal_tracking,12026,305,61,3.0500000000000003,103.17049999866867,True
4,D_adaptive,nominal_tracking,12026,310,62,3.1,101.72630000306526,True
