training_seed,scenario,run_count,aux_virtual_rmse_mean,aux_virtual_rmse_sample_sd,aux_virtual_rmse_min,aux_virtual_rmse_max,aux_virtual_rmse_range,aux_virtual_mae_mean,aux_virtual_mae_sample_sd,aux_virtual_mae_min,aux_virtual_mae_max,aux_virtual_mae_range,main_virtual_rmse_mean,main_virtual_rmse_sample_sd,main_virtual_rmse_min,main_virtual_rmse_max,main_virtual_rmse_range,selected_virtual_rmse_mean,selected_virtual_rmse_sample_sd,selected_virtual_rmse_min,selected_virtual_rmse_max,selected_virtual_rmse_range,event_frac_aux_mean,event_frac_aux_sample_sd,event_frac_aux_min,event_frac_aux_max,event_frac_aux_range,event_frac_fb_mean,event_frac_fb_sample_sd,event_frac_fb_min,event_frac_fb_max,event_frac_fb_range,sub_fraction_mean,sub_fraction_sample_sd,sub_fraction_min,sub_fraction_max,sub_fraction_range,sub_samples_mean,sub_samples_sample_sd,sub_samples_min,sub_samples_max,sub_samples_range
2026,load_disturbance,5,2.096792075122309,0.5381300631010709,1.6039860552085767,2.59901857024762,0.9950325150390431,1.6155081565156606,0.2428637224113736,1.3787084981210505,1.8464661302576966,0.4677576321366461,2.460688311599126,0.24342787716930106,2.2378600210942037,2.705719898339773,0.4678598772455693,2.3581703458591763,0.23720912141966188,2.1408093545024425,2.59901857024762,0.45820921574517737,0.7016611295681063,0.411218655403751,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5311148086522464,0.3436663192959724,0.0,0.8402662229617305,0.8402662229617305,319.2,206.5434578968794,0.0,505.0,505.0
2026,parameter_variation,5,7.008183456152744,2.8652278824767383,2.712043143747098,8.55415922451001,5.842116080762913,5.130260563237155,1.6216124098376123,2.712043143747098,6.1836751948072965,3.4716320510601983,4.322900731719095,4.836671235847895,0.10333428495098107,8.515492075247485,8.412157790296504,4.3128583559630576,4.7014749068965065,0.10333428495098107,8.386959349115275,8.283625064164294,0.4,0.5477225575051662,0.0,1.0,1.0,0.000664451827242525,0.0014857594534882323,0.0,0.0033222591362126247,0.0033222591362126247,0.33577371048252913,0.45750627287849677,0.0,0.8402662229617305,0.8402662229617305,201.8,274.96126999997654,0.0,505.0,505.0
2027,load_disturbance,5,1.8711507613641343,0.6428354808464447,1.3128503546217054,2.617988852983043,1.3051384983613374,1.394981033328056,0.19975583628590593,1.2122449256686934,1.653297672101064,0.4410527464323706,2.3018305482971697,0.36374696201469087,1.826616900529787,2.649301223199234,0.8226843226694471,2.263577717130088,0.3636189549356747,1.7842280037959972,2.617988852983043,0.8337608491870456,0.5926910299003323,0.48293239185490866,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46389351081530783,0.3778383071815137,0.0,0.8402662229617305,0.8402662229617305,278.8,227.08082261608973,0.0,505.0,505.0
2027,parameter_variation,5,9.41643410909017,2.23789869254925,8.114026251562187,12.000509189173016,3.886482937610829,7.846835626739133,3.4907675930832656,5.7894343012945715,11.87733295620361,6.087898654909038,5.820815714260388,3.8888635644174445,1.3303689215237127,8.079287652217735,6.748918730694022,5.892055326614245,3.866542358685191,1.4273728417452392,8.134766886535312,6.707394044790073,0.4,0.5477225575051662,0.0,1.0,1.0,0.14950166112956811,0.3342958770348523,0.0,0.7475083056478405,0.7475083056478405,0.40831946755407655,0.4146077416770322,0.0,0.8402662229617305,0.8402662229617305,245.4,249.17925274789633,0.0,505.0,505.0
2028,load_disturbance,5,2.1244461656558533,0.259744945485397,1.8945583358659646,2.386511555217391,0.4919532193514262,1.623513299113912,0.06900306405317852,1.5621925391004794,1.7030064018079165,0.14081386270743712,2.46015624285164,0.0745065297540294,2.3585878538121965,2.5316433187110454,0.17305546489884893,2.3188534000850076,0.07146632972521788,2.2230253813792706,2.386511555217391,0.16348617383812014,0.6883720930232557,0.40957136172524417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.529450915141431,0.3439219990216022,0.0,0.8402662229617305,0.8402662229617305,318.2,206.69712141198286,0.0,505.0,505.0
2028,parameter_variation,5,4.8111216229356515,4.528852412795627,0.013983388989458945,8.683098366040262,8.669114977050803,3.4541681411504888,2.9957474818359477,0.013983388989458945,5.9685043925372625,5.954521003547804,4.481029723380347,5.000963154421208,0.14445672170212687,8.817331986174622,8.672875264472495,4.41384662854496,4.92338695889178,0.14445672170212687,8.683098366040262,8.538641644338135,0.4,0.5477225575051662,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33544093178036605,0.4578090439679719,0.0,0.8402662229617305,0.8402662229617305,201.6,275.1432354247511,0.0,505.0,505.0
