scenario,seed,step,time_s,raw_residual,residual_gate,cusum_score,cusum_threshold,prior_healthy_run,exit_count,aux_residual,aux_recovery_gate,residual_condition,cusum_condition,persistence_condition,auxiliary_condition,blocked_by_residual,blocked_by_cusum,blocked_by_persistence,blocked_only_by_auxiliary,recovered_this_step
combined_fault_load,29028,552,5.5200000000000005,-11.476901180909497,0.937210063934329,1619.1995392040085,1.5696827323213676,0,5,3.461537951638608,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,553,5.53,-11.73836129935242,0.937210063934329,1630.7880977854438,1.5696827323213676,0,5,3.219770865331622,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,554,5.54,-12.198016943614562,0.937210063934329,1642.8363120111414,1.5696827323213676,0,5,2.779656525873893,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,555,5.55,-12.122242341819042,0.937210063934329,1654.8087516350433,1.5696827323213676,0,5,2.8747965971477747,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,556,5.5600000000000005,-11.994373234664184,0.937210063934329,1666.6533221517905,1.5696827323213676,0,5,3.0218780251257975,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,557,5.57,-11.766175092547083,0.937210063934329,1678.2696945264204,1.5696827323213676,0,5,3.269121776960553,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,558,5.58,-11.665109704710027,0.937210063934329,1689.7850015132133,1.5696827323213676,0,5,3.38908521039842,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,559,5.59,-12.18232959001439,0.937210063934329,1701.8175283853107,1.5696827323213676,0,5,2.8906046375013013,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,560,5.6000000000000005,-11.918070756443942,0.937210063934329,1713.5857964238376,1.5696827323213676,0,5,3.1734300385613494,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,561,5.61,-11.977684983061273,0.937210063934329,1725.4136786889817,1.5696827323213676,0,5,3.132238180740252,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,562,5.62,-12.172376230902628,0.937210063934329,1737.4362522019674,1.5696827323213676,0,5,2.955815703766138,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,563,5.63,-12.464872629582747,0.937210063934329,1749.751322113633,1.5696827323213676,0,5,2.6814424559362102,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,564,5.64,-12.216947932191541,0.937210063934329,1761.8184673279075,1.5696827323213676,0,5,2.9473295261278736,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,565,5.65,-12.210923999349802,0.937210063934329,1773.87958860934,1.5696827323213676,0,5,2.9711665713144555,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,566,5.66,-12.4728946228626,0.937210063934329,1786.2026805142857,1.5696827323213676,0,5,2.726868226876615,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,567,5.67,-12.491909738153254,0.937210063934329,1798.544787534522,1.5696827323213676,0,5,2.7253681522933704,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,568,5.68,-12.128562399541899,0.937210063934329,1810.5235472161467,1.5696827323213676,0,5,3.1060780799917467,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,569,5.69,-12.13522851631885,0.937210063934329,1822.5089730145485,1.5696827323213676,0,5,3.116629106543467,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,570,5.7,-12.355812715782651,0.937210063934329,1834.714983012414,1.5696827323213676,0,5,2.9131456736503907,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,571,5.71,-12.16908487360558,0.937210063934329,1846.7342651681024,1.5696827323213676,0,5,3.11680667274511,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,572,5.72,-12.460190124251863,0.937210063934329,1859.0446525744371,1.5696827323213676,0,5,2.842498431737379,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,573,5.73,-12.416379971715898,0.937210063934329,1871.311229828236,1.5696827323213676,0,5,2.9029722892801644,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,574,5.74,-12.329770306515119,0.937210063934329,1883.4911974168342,1.5696827323213676,0,5,3.0060973710820527,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,575,5.75,-12.447133362501816,0.937210063934329,1895.788528061419,1.5696827323213676,0,5,2.9051119888349746,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,576,5.76,-12.511134273564075,0.937210063934329,1908.1498596170659,1.5696827323213676,0,5,2.8573470196948847,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,577,5.7700000000000005,-12.499461456735641,0.937210063934329,1920.4995183558844,1.5696827323213676,0,5,2.885128232610814,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,578,5.78,-12.617419550508728,0.937210063934329,1932.967135188476,1.5696827323213676,0,5,2.7831457530696113,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,579,5.79,-12.663707525857099,0.937210063934329,1945.481039996416,1.5696827323213676,0,5,2.752698042465216,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,580,5.8,-12.292987184216035,0.937210063934329,1957.6242244627151,1.5696827323213676,0,5,3.1391185126151875,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,581,5.8100000000000005,-12.670484646624516,0.937210063934329,1970.1449063914226,1.5696827323213676,0,5,2.777194155657064,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,582,5.82,-12.426864543265292,0.937210063934329,1982.421968216771,1.5696827323213676,0,5,3.0362568017259015,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,583,5.83,-12.020897116979693,0.937210063934329,1994.2930626158336,1.5696827323213676,0,5,3.4575491468981845,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,584,5.84,-12.470039382670127,0.937210063934329,2006.6132992805867,1.5696827323213676,0,5,3.0235710955470303,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,585,5.8500000000000005,-12.499106908707294,0.937210063934329,2018.962603471377,1.5696827323213676,0,5,3.0095806503502835,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,586,5.86,-12.416723781996033,0.937210063934329,2031.229524535456,1.5696827323213676,0,5,3.106895311387248,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,587,5.87,-12.119752474141624,0.937210063934329,2043.1994742916806,1.5696827323213676,0,5,3.4186631525968636,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,588,5.88,-13.008280241490123,0.937210063934329,2056.0579518152535,1.5696827323213676,0,5,2.544817485945419,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,589,5.89,-12.32118352526394,0.937210063934329,2068.2293326226004,1.5696827323213676,0,5,3.246485409892685,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,590,5.9,-12.307283886190223,0.937210063934329,2080.3868137908735,1.5696827323213676,0,5,3.274806721216791,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,591,5.91,-12.530946948223121,0.937210063934329,2092.7679580211793,1.5696827323213676,0,5,3.06545762962309,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,592,5.92,-12.398825281676459,0.937210063934329,2105.0169805849387,1.5696827323213676,0,5,3.211782025115575,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,593,5.93,-12.69132531022743,0.937210063934329,2117.558503177249,1.5696827323213676,0,5,2.93335787671057,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,594,5.94,-12.353667295199848,0.937210063934329,2129.7623677545316,1.5696827323213676,0,5,3.2849705076226314,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,595,5.95,-12.61531903399915,0.937210063934329,2142.2278840706135,1.5696827323213676,0,5,3.037160721890743,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,596,5.96,-12.730030741589552,0.937210063934329,2154.8081120942857,1.5696827323213676,0,5,2.9361665119414866,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,597,5.97,-12.75242067739412,0.937210063934329,2167.4107300537626,1.5696827323213676,0,5,2.927392580037722,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,598,5.98,-12.321279347296027,0.937210063934329,2179.5822066831415,1.5696827323213676,0,5,3.372018452748307,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,599,5.99,-12.668397830204448,0.937210063934329,2192.1008017954287,1.5696827323213676,0,5,3.0382830187120327,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29028,600,6.0,-12.955520803850622,0.937210063934329,2204.906519881362,1.5696827323213676,0,5,2.7644393810827843,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,303,3.0300000000000002,3.5670668272699544,0.937210063934329,12.947762415231539,1.5696827323213676,0,5,3.088236393891961,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,304,3.04,2.985700789011908,0.937210063934329,15.802494123563866,1.5696827323213676,0,5,2.6502635072563905,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,305,3.0500000000000003,2.330196075037229,0.937210063934329,18.001721117921516,1.5696827323213676,0,5,2.1565372957141236,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,306,3.06,2.499628857555905,0.937210063934329,20.37038089479784,1.5696827323213676,0,5,2.355244807262565,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,307,3.0700000000000003,2.2400516871117873,0.937210063934329,22.479463501230047,1.5696827323213676,0,5,2.156237023729709,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,308,3.08,2.76878344138521,0.937210063934329,25.117277861935676,1.5696827323213676,0,5,2.7756738196587065,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,309,3.09,2.494288104096192,0.937210063934329,27.480596885352288,1.5696827323213676,0,5,2.6071158429867296,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,310,3.1,1.7966135435914197,0.937210063934329,29.146241348264127,1.5696827323213676,0,5,2.0005015080871473,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,311,3.11,2.1352672694905976,0.937210063934329,31.150539537075144,1.5696827323213676,0,5,2.375586907454796,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,312,3.12,2.074868750720853,0.937210063934329,33.09443920711642,1.5696827323213676,0,5,2.3239981657328315,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,313,3.13,2.181215169599575,0.937210063934329,35.14468529603642,1.5696827323213676,0,5,2.416042862810123,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,314,3.14,1.9089303322942897,0.937210063934329,36.922646547651134,1.5696827323213676,0,5,2.1209596722225683,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,315,3.15,1.7510676562049738,0.937210063934329,38.54274512317653,1.5696827323213676,0,5,1.965858677676053,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,316,3.16,1.701787268643443,0.937210063934329,40.113563311140396,1.5696827323213676,0,5,2.0216436121537953,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,317,3.17,1.8937927820863152,0.937210063934329,41.876387012547134,1.5696827323213676,0,5,2.332895034155868,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,318,3.18,1.6825464169189175,0.937210063934329,43.427964348786475,1.5696827323213676,0,5,2.2648829695057273,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,319,3.19,1.3526095041462227,0.937210063934329,44.64960477225312,1.5696827323213676,0,5,2.0992043602827053,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,320,3.2,1.0453949709970018,0.937210063934329,45.564030662570545,1.5696827323213676,0,5,1.9598788024302323,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,321,3.21,1.2190752002760448,0.937210063934329,46.65213678216701,1.5696827323213676,0,5,2.2697181425078554,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,322,3.22,0.940524166905,0.937210063934329,47.461691868392435,1.5696827323213676,0,5,2.108383370017286,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,323,3.23,0.5519864929297,0.937210063934329,47.88270928064256,1.5696827323213676,0,5,1.8365463806263804,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,324,3.24,0.6426363526855567,0.937210063934329,48.39437655264854,1.5696827323213676,0,5,2.049623360305148,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,325,3.25,0.2269690692988675,0.937210063934329,48.49037654126783,1.5696827323213676,0,5,1.7604526991574403,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,326,3.2600000000000002,0.18492061961337214,0.937210063934329,48.54432808020162,1.5696827323213676,0,5,1.8480240986997174,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,327,3.27,0.20905519781872073,0.937210063934329,48.62241419734077,1.5696827323213676,0,5,1.991898483832145,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,328,3.2800000000000002,0.3660340832796223,0.937210063934329,48.85747919994081,1.5696827323213676,0,5,2.2611962459874704,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,329,3.29,0.11734647718034807,0.937210063934329,48.84385659644158,1.5696827323213676,0,5,2.1188965344974875,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,330,3.3000000000000003,0.12593683833405578,0.937210063934329,48.83882435409606,1.5696827323213676,0,5,2.2341104211016187,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,331,3.31,0.1151195773313205,0.937210063934329,48.822974850747805,1.5696827323213676,0,5,2.3501984297677296,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,332,3.3200000000000003,0.04976778275626259,0.937210063934329,48.74177355282449,1.5696827323213676,0,5,2.402620846026913,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,333,3.33,-0.11421903111348541,0.937210063934329,48.49658544103143,1.5696827323213676,0,5,2.3517640947916334,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,334,3.34,-0.5005722073683216,0.937210063934329,47.86504415298353,1.5696827323213676,0,5,2.0713979552242634,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,335,3.35,-0.507685902202752,0.937210063934329,47.2263891701012,1.5696827323213676,0,5,2.1628828892255143,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,336,3.36,-0.5082369994438807,0.937210063934329,46.58718308997774,1.5696827323213676,0,5,2.271052805388287,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,337,3.37,-0.18365644847691698,0.937210063934329,46.27255756082125,1.5696827323213676,0,5,2.6928519897464014,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,338,3.38,-0.8776456200826175,0.937210063934329,45.26394286005905,1.5696827323213676,0,5,2.077964647497346,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,339,3.39,-1.0286142023828617,0.937210063934329,44.104359576996615,1.5696827323213676,0,5,1.9859873558172865,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,340,3.4,-0.8078981743310578,0.937210063934329,43.16549232198598,1.5696827323213676,0,5,2.258579631527361,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,341,3.41,-1.0794823551648847,0.937210063934329,41.95504088614152,1.5696827323213676,0,5,2.098761806474343,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,342,3.42,-0.7431558941226655,0.937210063934329,41.080915911339275,1.5696827323213676,0,5,2.5448906513200136,9.047693252563477,True,False,False,True,False,True,False,False,False
combined_fault_load,29029,343,3.43,-1.260696246262782,0.937210063934329,39.689250584396916,1.5696827323213676,0,5,2.1324838503408365,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,344,3.44,-1.2786938383364514,0.937210063934329,38.27958766538089,1.5696827323213676,0,5,2.211042349965034,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,345,3.45,-1.7408106729116,0.937210063934329,36.40780791178971,1.5696827323213676,0,5,1.8374087274307627,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,346,3.46,-1.7901726542385958,0.937210063934329,34.48666617687154,1.5696827323213676,0,5,1.8894160549332426,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,347,3.47,-1.7425182481424386,0.937210063934329,32.61317884804952,1.5696827323213676,0,5,2.034702763116197,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,348,3.48,-1.6467743049705277,0.937210063934329,30.835435462399413,1.5696827323213676,0,5,2.2169186611134037,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,349,3.49,-1.8766868522357356,0.937210063934329,28.827779529484097,1.5696827323213676,0,5,2.0612384404115076,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,350,3.5,-2.1253295883755072,0.937210063934329,26.57148086042901,1.5696827323213676,0,5,1.882391342220977,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,351,3.5100000000000002,-2.470846793846164,0.937210063934329,23.969664985903265,1.5696827323213676,0,5,1.6376664806608368,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,352,3.52,-1.9563937013458599,0.937210063934329,21.882302203877824,1.5696827323213676,0,5,2.2605621466037285,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,353,3.5300000000000002,-2.2249673353261983,0.937210063934329,23.354783681225236,1.5696827323213676,0,5,2.101458938443802,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,354,3.54,-2.4736278714418276,0.937210063934329,25.678608834749934,1.5696827323213676,0,5,1.9615197732451186,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,355,3.5500000000000003,-2.1082474877594137,0.937210063934329,27.637053604592218,1.5696827323213676,0,5,2.433022882424318,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,356,3.56,-2.393373922286962,0.937210063934329,29.88062480896205,1.5696827323213676,0,5,2.2422761115118526,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,357,3.5700000000000003,-2.409568454873046,0.937210063934329,32.14039054591797,1.5696827323213676,0,5,2.322379467879667,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,358,3.58,-3.244945470279042,0.937210063934329,35.23553329827988,1.5696827323213676,0,5,1.5804889723441065,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,359,3.59,-3.2350209782746155,0.937210063934329,38.32075155863737,1.5696827323213676,0,5,1.681986802484161,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,360,3.6,-2.699612603309788,0.937210063934329,40.87056144403003,1.5696827323213676,0,5,2.309073710056822,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,361,3.61,-2.968394942949903,0.937210063934329,43.689153669062804,1.5696827323213676,0,5,2.132953274823045,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,362,3.62,-2.8552347666873175,0.937210063934329,46.394585717832996,1.5696827323213676,0,5,2.343221193106025,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,363,3.63,-3.1417670468816254,0.937210063934329,49.386550046797495,1.5696827323213676,0,5,2.1595981305631504,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,364,3.64,-3.112507577829284,0.937210063934329,52.34925490670965,1.5696827323213676,0,5,2.3005334457395463,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,365,3.65,-2.8695729533606027,0.937210063934329,55.06902514215313,1.5696827323213676,0,5,2.660038433860745,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,366,3.66,-3.078193736480401,0.937210063934329,57.997416160716405,1.5696827323213676,0,5,2.5467266181026353,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,367,3.67,-3.2035270226417722,0.937210063934329,61.05114046544105,1.5696827323213676,0,5,2.520539092712795,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,368,3.68,-3.5403859925393064,0.937210063934329,64.44172374006324,1.5696827323213676,0,5,2.291160623748546,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,369,3.69,-3.403020756626976,0.937210063934329,67.69494177877309,1.5696827323213676,0,5,2.5475082310398243,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,370,3.7,-3.57574882493903,0.937210063934329,71.12088788579499,1.5696827323213676,0,5,2.499355238680561,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,371,3.71,-3.8246355259554754,0.937210063934329,74.79572069383333,1.5696827323213676,0,5,2.3500070883901856,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,372,3.72,-3.8048137822845405,0.937210063934329,78.45073175820075,1.5696827323213676,0,5,2.473577387211364,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,373,3.73,-4.263494213342014,0.937210063934329,82.56442325362563,1.5696827323213676,0,5,2.1255954792060017,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,374,3.74,-3.7736665868643513,0.937210063934329,86.18828712257286,1.5696827323213676,0,5,2.734275362793049,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,375,3.75,-4.04327328239204,0.937210063934329,90.08175768704777,1.5696827323213676,0,5,2.5854226166054772,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,376,3.7600000000000002,-4.616194285042308,0.937210063934329,94.54814925417296,1.5696827323213676,0,5,2.109419907068549,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,377,3.77,-4.692148272130961,0.937210063934329,99.0904948083868,1.5696827323213676,0,5,2.1318194179824523,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,378,3.7800000000000002,-4.288879182939958,0.937210063934329,103.22957127340963,1.5696827323213676,0,5,2.6355740302950146,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,379,3.79,-4.646661576691027,0.937210063934329,107.72643013218354,1.5696827323213676,0,5,2.3802224008887336,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,380,3.8000000000000003,-4.449468101803621,0.937210063934329,112.02609551607003,1.5696827323213676,0,5,2.6786807434484885,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,381,3.81,-4.408898045616052,0.937210063934329,116.28519084376896,1.5696827323213676,0,5,2.808483726562926,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,382,3.8200000000000003,-4.523788916248527,0.937210063934329,120.65917704210035,1.5696827323213676,0,5,2.7816659662453063,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,383,3.83,-4.826347319800046,0.937210063934329,125.33572164398328,1.5696827323213676,0,5,2.5660714657592614,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,384,3.84,-4.999563853218987,0.937210063934329,130.18548277928514,1.5696827323213676,0,5,2.478746400053666,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,385,3.85,-5.001139234030454,0.937210063934329,135.03681929539846,1.5696827323213676,0,5,2.562047841086798,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,386,3.86,-4.85794392101333,0.937210063934329,139.74496049849463,1.5696827323213676,0,5,2.7894049023284317,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,387,3.87,-4.765715619125341,0.937210063934329,144.36087339970283,1.5696827323213676,0,5,2.9625196165639522,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,388,3.88,-5.371902951891627,0.937210063934329,149.5829736336773,1.5696827323213676,0,5,2.4392533246600223,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,389,3.89,-5.199977914320609,0.937210063934329,154.63314883008078,1.5696827323213676,0,5,2.696865255141123,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,390,3.9,-5.189456736006324,0.937210063934329,159.67280284816997,1.5696827323213676,0,5,2.794304685689511,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,391,3.91,-5.246877782046681,0.937210063934329,164.7698779122995,1.5696827323213676,0,5,2.8232045915653643,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,392,3.92,-5.413637407979451,0.937210063934329,170.03371260236182,1.5696827323213676,0,5,2.738443607084786,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,393,3.93,-5.743222523736396,0.937210063934329,175.62713240818107,1.5696827323213676,0,5,2.4907886391773566,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,394,3.94,-4.766551404199742,0.937210063934329,180.24388109446366,1.5696827323213676,0,5,3.550072306258521,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,395,3.95,-5.581640278716698,0.937210063934329,185.6757186552632,1.5696827323213676,0,5,2.817615149808521,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,396,3.96,-5.615989470746509,0.937210063934329,191.14190540809258,1.5696827323213676,0,5,2.865127203214829,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,397,3.97,-6.074416965903392,0.937210063934329,197.06651965607884,1.5696827323213676,0,5,2.4873992249855164,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,398,3.98,-5.300531724824438,0.937210063934329,202.21724866298612,1.5696827323213676,0,5,3.338604476726239,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,399,3.99,-6.001569657089995,0.937210063934329,208.06901560215897,1.5696827323213676,0,5,2.7102057969110973,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,400,4.0,-5.8639157956607555,0.937210063934329,213.78312867990257,1.5696827323213676,0,5,2.9155647027407383,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,401,4.01,-5.9307766913916,0.937210063934329,219.56410265337703,1.5696827323213676,0,5,2.9125047660504713,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,402,4.0200000000000005,-6.292863898752596,0.937210063934329,225.70716383421248,1.5696827323213676,0,5,2.6114862133755423,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,403,4.03,-5.752677328347126,0.937210063934329,231.31003844464246,1.5696827323213676,0,5,3.2095033344955617,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,404,4.04,-5.916480140006936,0.937210063934329,237.07671586673226,1.5696827323213676,0,5,3.0989022452688886,9.047693252563477,False,False,False,True,True,True,False,False,False
combined_fault_load,29029,405,4.05,-6.322344721676284,0.937210063934329,243.2492578704914,1.5696827323213676,0,5,2.7434363532769837,9.047693252563477,False,False,False,True,True,True,False,False,False
