controller,scenario,seed,overall_rmse,overall_mae,fault_window_rmse,recovery_latency_s,reliability_entries,recovery_events,false_recovery_events,sub_duration_s,sub_fraction,switches,avg_episode_duration_s,frac_phys,frac_main,frac_aux,frac_fb,event_frac_aux,event_frac_fb,control_effort_u2,control_variation_du2,voltage_violations,rate_violations,optimizer_failures,main_prediction_failures,aux_prediction_failures,prediction_failure_messages,nonfinite_events,mean_solve_ms,mean_aux_inference_ms,mean_reliability_update_ms,mean_arbitration_ms,mean_extension_ms,mean_control_compute_ms,sim_time_s,main_virtual_rmse,main_virtual_mae,aux_virtual_rmse,aux_virtual_mae,selected_virtual_rmse,selected_virtual_mae,corrupted_rmse,corrupted_mae,sub_samples
C2_aux_recovery_MPC,step_reference,29030,7.05351964104607,3.7392302477551222,7.05351964104607,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,7156.442640437559,172.26252427476098,0,0,0,0,0,,0,112.02304628101753,0.0,0.0,0.0,0.0,112.04948181817178,14.582474400000137,0.24160776353492253,0.24160776353492253,0.08201929069111458,0.08201929069111458,0.24160776353492253,0.24160776353492253,0.7103940496880767,0.7103940496880767,1
C3_arbitration_MPC,changing_reference,29026,7.2915186063261705,4.27664845115924,7.2915186063261705,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6570.902410543563,212.5306805800342,0,0,0,0,0,,0,95.06419586775961,0.5316117039378516,0.013765404482143482,0.008348536990249227,0.5537256454102443,95.08975206610994,12.508978500000012,,,,,,,,,0
C3_arbitration_MPC,changing_reference,29027,7.219544335173738,4.305332009447271,7.219544335173738,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6790.290943511307,239.62633588138172,0,0,0,0,0,,0,96.25303801655441,0.5314850258073671,0.014117039575931984,0.009275731521822102,0.5548777969051212,96.28050661156387,12.66451430000052,,,,,,,,,0
C3_arbitration_MPC,changing_reference,29028,7.132603131917474,4.186694110663772,7.132603131917474,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,6576.922048088772,203.97664858625072,0,0,0,0,0,,0,100.79574958682834,0.538684509478439,0.013978829591124974,0.00862857144052065,0.5612919105100846,100.82173305786718,13.21930010000051,0.33019302953123386,0.33019302953123386,1.0871991438486859,1.0871991438486859,0.33019302953123386,0.33019302953123386,0.6540265475567111,0.6540265475567111,1
C3_arbitration_MPC,changing_reference,29029,7.237883886086923,4.215144463634693,7.237883886086923,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,6526.280189152858,217.47114227685682,0,0,0,0,0,,0,108.80463388429618,0.5649693631529993,0.014923407908567814,0.008939414782743748,0.5888321858443109,108.83295537191282,14.24383990000024,0.22852580613670526,0.22852580613670526,1.7016472588399711,1.7016472588399711,0.22852580613670526,0.22852580613670526,0.7383098863676345,0.7383098863676345,1
C3_arbitration_MPC,changing_reference,29030,7.208780397453929,4.194658012178815,7.208780397453929,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6522.129675784361,201.3046258796287,0,0,0,0,0,,0,107.69967603307522,0.5913445783289795,0.016305163502718222,0.010194664335017282,0.617844406166715,107.7302793388028,14.147283000000243,,,,,,,,,0
C3_arbitration_MPC,nominal_tracking,29026,10.811329474296945,4.512654187808936,10.811329474296945,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6219.407778950696,126.20362244613341,0,0,0,0,0,,0,132.88230991734918,0.6291827882898091,0.017497590337755727,0.010605851988181498,0.6572862306157463,132.91490330577426,17.277261199999884,,,,,,,,,0
C3_arbitration_MPC,nominal_tracking,29027,10.807598174303612,4.495904093360168,10.807598174303612,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6253.509699024409,145.50050954505355,0,0,0,0,0,,0,130.1078181818524,0.568743545612109,0.015955077458427308,0.009522375214096358,0.5942209982846327,130.1344909090764,16.82038460000058,,,,,,,,,0
C3_arbitration_MPC,nominal_tracking,29028,10.802690026269044,4.454793896341924,10.802690026269044,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,6162.115183686331,148.2374243985487,0,0,0,0,0,,0,135.7588925620352,0.6055025817607386,0.016139586913127797,0.009960413066900825,0.6316025817407671,135.78896942152454,17.591784799999914,0.35637591478327124,0.35637591478327124,0.0981442567299382,0.0981442567299382,0.35637591478327124,0.35637591478327124,0.6540265475567111,0.6540265475567111,1
C3_arbitration_MPC,nominal_tracking,29029,10.806120072933057,4.47506710274521,10.806120072933057,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,6198.470264028489,143.91522863644573,0,0,0,0,0,,0,133.57584793391666,0.5742469879531923,0.015448709121531476,0.00913218592294863,0.5988278829976724,133.60497107441915,17.25040489999992,0.2348256105693025,0.2348256105693025,1.8296973794756948,1.8296973794756948,0.2348256105693025,0.2348256105693025,0.7383098863676345,0.7383098863676345,1
C3_arbitration_MPC,nominal_tracking,29030,10.81144470232176,4.497901204756214,10.81144470232176,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,6219.873055540203,146.35289493767496,0,0,0,0,0,,0,125.07033966937514,0.5730838210013092,0.01565232357221536,0.009531325293166271,0.5982674698666908,125.09784793381502,16.21695389999968,0.24103164843130997,0.24103164843130997,0.38858343380117333,0.38858343380117333,0.24103164843130997,0.24103164843130997,0.7103940496880767,0.7103940496880767,1
C3_arbitration_MPC,step_reference,29026,7.057128551380029,3.758298286143209,7.057128551380029,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7176.878117251418,158.0062677145993,0,0,0,0,0,,0,110.98701322312118,0.555135111875621,0.014751290868632751,0.008933218592580384,0.5788196213368342,111.01535537189433,14.473656400000436,,,,,,,,,0
C3_arbitration_MPC,step_reference,29027,7.064323053678946,3.811770240007132,7.064323053678946,,0,0,0,0.0,0.0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7232.00404926514,160.85288166953416,0,0,0,0,0,,0,117.03462561985933,0.5606339070682115,0.015538382075977249,0.009278313240720433,0.5854506023849092,117.06322561988878,15.235641899999791,,,,,,,,,0
C3_arbitration_MPC,step_reference,29028,7.058992200752494,3.786616318891547,7.058992200752494,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,7186.284366357698,171.10790043247243,0,0,0,0,0,,0,110.59542892561402,0.5328745266771825,0.013887091205519382,0.008590361457946229,0.5553519793406482,110.62123223141235,14.404155999999602,0.33799017889587546,0.33799017889587546,0.06513507058899748,0.06513507058899748,0.33799017889587546,0.33799017889587546,0.6540265475567111,0.6540265475567111,1
C3_arbitration_MPC,step_reference,29029,7.144689492547509,3.8142449027466094,7.144689492547509,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,7151.5473672973785,166.14139112628266,0,0,0,0,0,,0,114.25289504129542,0.5404476764077136,0.014286230643049024,0.009267641979714206,0.5640015490304768,114.28095123969534,14.857765199999449,0.22852580613670526,0.22852580613670526,1.7016472588399711,1.7016472588399711,0.22852580613670526,0.22852580613670526,0.7383098863676345,0.7383098863676345,1
C3_arbitration_MPC,step_reference,29030,7.05351964104607,3.7392302477551222,7.05351964104607,,0,0,0,0.01,0.0016638935108153079,2,2.0,0.9983361064891847,0.0016638935108153079,0.0,0.0,0.0,0.0,7156.442640437559,172.26252427476098,0,0,0,0,0,,0,99.23516859502087,0.48840671254776724,0.012858175560220392,0.007924268511534716,0.5091891566195224,99.2605528925587,12.934849000000213,0.24160776353492253,0.24160776353492253,0.08201929069111458,0.08201929069111458,0.24160776353492253,0.24160776353492253,0.7103940496880767,0.7103940496880767,1
