controller,scenario,seed,overall_rmse,overall_mae,fault_window_rmse,detection_latency_s,recovery_latency_s,recovery_events,false_recovery_events,sub_duration_s,sub_fraction,control_effort_u2,control_variation_du2,mean_solve_ms,p95_solve_ms,mean_aux_ms,sim_time_s,main_virtual_rmse,main_virtual_mae,aux_virtual_rmse,aux_virtual_mae,corrupted_rmse,corrupted_mae,sub_samples
C2_aux_recovery_MPC,sensor_dropout,12028,10.810148332762171,4.5704314445267045,0.2822067860580168,0.020000000000000018,,0,0,4.01,0.6672212978369384,6109.220106031935,78.81318324455921,225.5890793388359,497.1474000001308,1.798276764195881,30.60038050000003,0.26646262367276136,0.24164209401913903,0.31912884111795337,0.23075584745038227,24.86445613482535,17.660052334860957,401
C1_sensor_MPC,sensor_dropout,12029,10.80908178246011,4.562269804608031,0.1766789847895723,0.020000000000000018,,0,0,4.01,0.6672212978369384,6074.508004056716,81.22692372213766,240.90796859502555,570.6130999999459,1.8915929432044225,32.559092899999996,0.2566560131127232,0.22183117667674002,0.272683485367435,0.19847330060375012,24.671425100822308,17.517804204409327,401
C2_aux_recovery_MPC,sensor_dropout,12029,10.80908178246011,4.562269804608031,0.1766789847895723,0.020000000000000018,,0,0,4.01,0.6672212978369384,6074.508004056716,81.22692372213766,235.83252148759212,533.3943000000545,1.7361611015431395,31.814129499999808,0.2566560131127232,0.22183117667674002,0.272683485367435,0.19847330060375012,24.671425100822308,17.517804204409327,401
C1_sensor_MPC,sensor_dropout,12030,10.803332013352339,4.51967927258613,0.18494706964949276,0.020000000000000018,,0,0,4.01,0.6672212978369384,5985.76862031602,72.41299746486735,215.69008677686327,476.41699999985576,1.8337256454318378,29.327681199999915,0.2686730170014824,0.2382698262588038,0.19835588169371327,0.17850121276297237,24.65711387699174,17.503363556749314,401
C2_aux_recovery_MPC,sensor_dropout,12030,10.803332013352339,4.51967927258613,0.18494706964949276,0.020000000000000018,,0,0,4.01,0.6672212978369384,5985.76862031602,72.41299746486735,219.03687024794348,494.282000000112,1.727333562823126,29.84876129999998,0.2686730170014824,0.2382698262588038,0.19835588169371327,0.17850121276297237,24.65711387699174,17.503363556749314,401
C1_sensor_MPC,sensor_drift,12026,11.63322702459668,7.439972518155097,5.261042634225279,1.5300000000000002,,1,1,0.06,0.009983361064891847,5250.915536086778,153.45464578563465,364.3278644628184,604.4610000001285,1.4679791738378554,46.77459529999987,3.9466768545817046,3.9347033708588395,0.3999430708589508,0.3696797509280767,3.8119884243565307,3.80568392447608,6
C2_aux_recovery_MPC,sensor_drift,12026,11.63322702459668,7.439972518155097,5.261042634225279,1.5300000000000002,,1,1,0.06,0.009983361064891847,5250.915536086778,153.45464578563465,367.81635619835026,597.1213999998781,1.5661962134168341,47.32822149999993,3.9466768545817046,3.9347033708588395,0.3999430708589508,0.3696797509280767,3.8119884243565307,3.80568392447608,6
C1_sensor_MPC,sensor_drift,12027,11.637593643865362,7.453192242741083,5.282314567826709,,,0,0,0.01,0.0016638935108153079,5294.076279959459,148.1806059813224,375.7367305785115,602.2631999999248,1.4780332185886915,48.22129810000001,0.11171489383134059,0.11171489383134059,0.3501142476832442,0.3501142476832442,1.1342953351744143,1.1342953351744143,1
C2_aux_recovery_MPC,sensor_drift,12027,11.637593643865362,7.453192242741083,5.282314567826709,,,0,0,0.01,0.0016638935108153079,5294.076279959459,148.1806059813224,370.6527049586786,604.2110000000775,1.4318817555941457,47.487737599999946,0.11171489383134059,0.11171489383134059,0.3501142476832442,0.3501142476832442,1.1342953351744143,1.1342953351744143,1
C1_sensor_MPC,sensor_drift,12028,11.636366166527122,7.437832926825583,5.279797279875583,,,0,0,0.01,0.0016638935108153079,5338.870034370738,157.478916368734,334.36943471074414,543.6110999999073,1.3982349397633973,43.073749099999986,9.235850861927954,9.235850861927954,0.6123156262869891,0.6123156262869891,10.267442873731792,10.267442873731792,1
