population,estimator,stratum,sample_count,trajectory_count,finite_sample_count,nonfinite_sample_count,finite_fraction,rmse_rad_s,mae_rad_s,bias_rad_s,numerical_failure_count,failure_run_count,runtime_sample_count,runtime_mean_us,runtime_p50_us,runtime_p95_us,runtime_p99_us,runtime_max_us,ekf_config_sha256,dataset_sha256,auxiliary_lstm_weights_sha256,auxiliary_lstm_config_sha256,observer_source_sha256,motor_model_source_sha256,observability_summary_sha256,evaluation_script_sha256,selected_candidate_id
clean_heldout_test,auxiliary_LSTM,high_current,2032,6,2032,0,1.0,4.3323241624445386,3.4113385396216387,1.1918792249970924,0,0,2032,1138.267913385827,1009.3499999999999,2024.3649999999996,3539.3810000000008,9082.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,EKF,low_speed,1472,6,1472,0,1.0,2.5955966288875763,2.08824188138643,1.0650438534639028,0,0,1472,761.8120923913043,726.95,1396.8950000000002,1752.5749999999998,4015.5,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,auxiliary_LSTM,low_speed,1472,6,1472,0,1.0,2.902285462767008,2.239257005322056,1.6836501358511031,0,0,1472,1190.1997282608695,973.75,2441.0000000000005,4008.3189999999972,9082.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,EKF,high_speed,2040,6,2040,0,1.0,3.5100716102864276,2.706439621532305,-0.31012719705881364,0,0,2040,910.3380392156863,780.8,1513.645,1955.9649999999983,10110.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,auxiliary_LSTM,high_speed,2040,6,2040,0,1.0,4.061388139452077,2.973373574668403,-0.6342219036745333,0,0,2040,1210.1303921568629,1047.95,2109.045,3414.6399999999985,6301.1,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,EKF,low_acceleration,1287,6,1287,0,1.0,3.1361212642609226,2.5198222617680517,0.8108956562141295,0,0,1287,857.6873348873349,749.7,1472.6200000000001,1775.5380000000032,10110.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,auxiliary_LSTM,low_acceleration,1287,6,1287,0,1.0,3.1746184281292247,2.389723385526937,0.6139098783534077,0,0,1287,1367.8512820512822,1087.2,2648.070000000002,4819.4300000000385,65435.2,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,EKF,high_acceleration,2196,6,2196,0,1.0,3.3378904724712264,2.5857351436305023,0.646460334966376,0,0,2196,784.0000910746813,733.1500000000001,1404.375,1716.7050000000056,3604.3,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,auxiliary_LSTM,high_acceleration,2196,6,2196,0,1.0,4.025847059937668,3.1092674062448857,0.8076081109878223,0,0,2196,1128.8248178506374,1003.3,2063.75,3225.965000000024,9082.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,EKF,voltage_saturation,1881,3,1881,0,1.0,3.182228530665092,2.6403856253671147,0.3276489328547818,0,0,1881,757.5767145135566,714.2,1400.8,1675.6400000000006,3501.7,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,auxiliary_LSTM,voltage_saturation,1881,3,1881,0,1.0,4.008328230039943,3.0642448344193607,0.4025988445614883,0,0,1881,1108.5765018607124,987.0,2026.6,3336.1200000000013,6026.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,EKF,weak_observability,62,3,62,0,1.0,1.7108645434169445,1.6660866229928855,1.5592559120589884,0,0,62,900.9032258064517,744.75,1581.4549999999997,2034.6620000000003,2446.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
clean_heldout_test,auxiliary_LSTM,weak_observability,62,3,62,0,1.0,3.235253041279656,2.6366462557648136,2.5628835911961962,0,0,62,1413.5596774193548,1209.55,2420.9049999999993,3664.8620000000005,4058.8,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
