population,estimator,stratum,sample_count,trajectory_count,finite_sample_count,nonfinite_sample_count,finite_fraction,rmse_rad_s,mae_rad_s,bias_rad_s,numerical_failure_count,failure_run_count,runtime_sample_count,runtime_mean_us,runtime_p50_us,runtime_p95_us,runtime_p99_us,runtime_max_us,ekf_config_sha256,dataset_sha256,auxiliary_lstm_weights_sha256,auxiliary_lstm_config_sha256,observer_source_sha256,motor_model_source_sha256,observability_summary_sha256,evaluation_script_sha256,selected_candidate_id
load_disturbance_fixed_nominal_observer,auxiliary_LSTM,voltage_saturation,1881,3,1881,0,1.0,2.2416088660776206,1.8617080758190243,1.3446469427420988,0,0,1881,941.4195108984583,875.5,1693.9,2428.200000000001,5512.2,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
load_disturbance_fixed_nominal_observer,EKF,weak_observability,166,5,166,0,1.0,1.3753633015131959,1.2346090777484942,1.2346090777484942,0,0,166,815.6843373493977,701.0,1372.275,1609.974999999999,2344.7,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
load_disturbance_fixed_nominal_observer,auxiliary_LSTM,weak_observability,166,5,166,0,1.0,2.4284324000817565,2.1684690084396787,2.1684690084396787,0,0,166,836.0590361445783,802.3,1160.675,1473.0949999999993,1615.5,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
load_disturbance_fixed_nominal_observer,EKF,load_step_post_3s,5406,6,5406,0,1.0,2.1087200792154057,1.8107728185626806,1.810759047728977,0,0,5406,734.2036625971143,717.45,1350.1,1736.2499999999984,8177.7,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
load_disturbance_fixed_nominal_observer,auxiliary_LSTM,load_step_post_3s,5406,6,5406,0,1.0,2.141861448875425,1.775502129775409,1.6737743812448147,0,0,5406,892.0060303366629,804.75,1576.875,2205.884999999999,9265.5,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,all_paired,7086,6,7086,0,1.0,9.529726650326584,7.473506589626933,7.418381685823369,0,0,7086,197.32080158058145,161.9,426.475,676.5449999999998,1085.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,all_paired,7086,6,7086,0,1.0,9.331813444204213,7.369304197548077,7.067019784103722,0,0,7086,509.949139147615,448.25,946.75,1242.9099999999996,5444.0,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,startup_pre_lstm_window_0_0p2s,120,6,120,0,1.0,0.17335262654691028,0.1452694265771924,0.1452694265771924,0,0,114,267.75263157894733,184.8,563.525,678.2460000000002,1931.6,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,startup_post_window_to_0p5s,180,6,180,0,1.0,0.46621607623987954,0.4592370022091927,0.4592370022091927,0,0,180,243.8127777777778,177.45,521.81,713.0120000000002,752.0,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,startup_post_window_to_0p5s,180,6,180,0,1.0,1.711923287895181,1.36348017867493,1.36348017867493,0,0,180,429.7388888888889,343.5,1006.4799999999996,1336.6430000000003,1838.4,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,load_change,0,0,0,0,,,,,0,0,0,,,,,,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,load_change,0,0,0,0,,,,,0,0,0,,,,,,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,low_current,1923,6,1923,0,1.0,7.884076735721882,6.372531706470661,6.3099090016211274,0,0,1923,204.70369214768593,164.7,492.0699999999998,693.59,1085.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,low_current,1923,6,1923,0,1.0,7.731846194058213,6.196939825440042,6.068548286880753,0,0,1923,501.4591783671347,440.2,927.5199999999986,1373.9919999999995,3449.0,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,high_current,1875,6,1875,0,1.0,9.88699529711767,6.96051903303744,6.959776748800705,0,0,1875,189.67141333333333,161.6,326.96,676.486,718.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,high_current,1875,6,1875,0,1.0,10.243790121717254,7.640262001929145,7.162018091603389,0,0,1875,518.1070933333334,452.7,991.12,1193.9299999999998,2516.5,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,low_speed,1877,6,1877,0,1.0,4.190054451432422,2.8440034947666293,2.701043641305588,0,0,1877,235.54144912093764,162.5,672.7,700.8240000000001,1085.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,low_speed,1877,6,1877,0,1.0,5.009446462585832,3.4509296448338103,3.1419016243781575,0,0,1877,465.8558337773042,396.3,885.8999999999991,1226.4440000000002,2252.4,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,high_speed,569,4,569,0,1.0,10.076022336287751,6.978186316272751,6.978186316272751,0,0,569,186.44920913884008,176.4,265.26000000000005,457.8840000000002,680.4,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,high_speed,569,4,569,0,1.0,9.048692718145919,6.72154466747082,6.285319923229657,0,0,569,560.3868189806678,495.4,920.3400000000005,1222.7920000000001,2516.5,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,low_acceleration,1907,6,1907,0,1.0,10.47638227603498,8.76449968515825,8.685066860101402,0,0,1907,203.38479286837963,161.0,415.6999999999998,624.162,908.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,low_acceleration,1907,6,1907,0,1.0,9.984535302791153,8.408758722136081,8.177294877233892,0,0,1907,519.6549029889879,454.8,996.5999999999998,1296.494,5444.0,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,high_acceleration,1142,6,1142,0,1.0,6.227383852579326,3.3648941388807314,3.3392079686672367,0,0,1142,199.71479859894922,171.3,373.3400000000005,686.7769999999999,718.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,high_acceleration,1142,6,1142,0,1.0,5.433303923818083,3.4325194109106283,2.6984334197526487,0,0,1142,463.09693520140104,435.65,744.885,934.1779999999981,1182.6,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,voltage_saturation,1881,3,1881,0,1.0,9.97007313771934,7.546051418188667,7.514958014091702,0,0,1881,219.07745879851146,158.6,663.8,698.32,1085.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,voltage_saturation,1881,3,1881,0,1.0,9.353089265682453,7.163830868463076,6.770225590021884,0,0,1881,517.0547049441785,441.2,1112.0,1509.6000000000001,2516.5,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,weak_observability,43,3,43,0,1.0,0.6545097834464481,0.5769382541828254,0.5769382541828254,0,0,43,455.313953488372,474.1,756.13,1013.1139999999998,1085.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,weak_observability,43,3,43,0,1.0,1.707047246893909,1.5317052372215187,1.5317052372215187,0,0,43,480.25813953488375,395.2,733.4399999999999,1093.7579999999996,1186.2,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,EKF,parameter_shift_post_3s,5406,6,5406,0,1.0,10.908393511008873,9.697326493179945,9.625314334368406,0,0,5406,186.38479467258603,158.5,356.975,530.8849999999999,908.9,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
parameter_variation_fixed_nominal_observer,auxiliary_LSTM,parameter_shift_post_3s,5406,6,5406,0,1.0,10.646826250274039,9.293323064276935,9.123799514456408,0,0,5406,526.0286903440622,456.9,973.775,1246.8149999999998,5444.0,1eafff6cc1b7c89de837b679eeccf55451dc39530bea06850bfa538e771d3579,5f77f76468908656b35dabbc48e8aa20cc0583eae3724cc989278d94fe2bab26,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,96fab32c29972f8a8a4b434dbcb2c7ca234a22e76859329ef9cf09a77cbc8717,3c7b4d955fa0db79dced95e222aa3533206ccc843c9d07235a4eb43ce5c119e8,852ff1a7f7cdc17d9d06fdbc0d83191b81fe8cf99645c7885836a111ef537b42,bdf411a8137de99b98baca897f4e30fc6fe44c731c622d6602ff711d781c971e,EKF_25
