training_seed,pair_manifest_path,pair_manifest_sha256,main_model_sha256,main_config_sha256,aux_model_sha256,aux_config_sha256,sensor_calibration_path,sensor_calibration_sha256,v3_calibration_path,v3_calibration_sha256,pair_config_path,pair_config_sha256,calibration_path,calibration_sha256,sensor_calibration_algorithm_sha256,v3_calibration_algorithm_sha256,calibration_algorithm_sha256,controller,scenario,seed,simulation_seed,run_complete,overall_rmse,overall_mae,fault_window_rmse,detection_latency_s,sensor_fault_detected,first_post_event_reliability_entry_time_s,post_event_reliability_entries,recovery_latency_s,reliability_entries,recovery_events,false_recovery_events,first_post_event_recovery_time_s,post_event_recovery_events,recovered_after_event,sub_duration_s,sub_fraction,switches,source_switch_count,avg_episode_duration_s,frac_phys,frac_main,frac_aux,frac_fb,physical_fraction,main_fraction,auxiliary_fraction,fallback_fraction,event_frac_aux,event_frac_fb,control_effort_u2,control_variation_du2,voltage_violations,rate_violations,slew_violations,optimizer_failures,main_prediction_failures,aux_prediction_failures,total_failure_count,failure_count,prediction_failure_messages,nonfinite_events,total_safety_violation_count,safety_violation_count,mean_solve_ms,mean_aux_inference_ms,mean_reliability_update_ms,mean_arbitration_ms,mean_extension_ms,mean_control_compute_ms,sim_time_s,runtime_s,main_virtual_rmse,main_virtual_mae,aux_virtual_rmse,aux_virtual_mae,selected_virtual_rmse,selected_virtual_mae,corrupted_rmse,corrupted_mae,sub_samples
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,sensor_bias_5,49030,49030,True,10.816068313878231,4.691116375172964,0.4387778183276725,0.020000000000000018,True,2.02,1,,1,0,0,,0,False,4.0200000000000005,0.6688851913477537,3,3,1.5,0.33111480865224624,0.6688851913477537,0.0,0.0,0.33111480865224624,0.6688851913477537,0.0,0.0,0.0,0.0,6124.513312217177,93.47209850213532,0,0,0,0,0,0,0,0,,0,0,0,166.58507438017273,1.1078807228880605,0.02599776247837869,0.019360757316224754,1.1532392426826639,166.65313801652226,22.266470000000027,22.266470000000027,0.4041867194461577,0.39990290218120006,0.36140812249427245,0.2302022440668201,0.4041867194461577,0.39990290218120006,2.329421176931127,1.727823633314321,402
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,sensor_dropout,49026,49026,True,27.682696658457544,23.492101442872634,21.286654177150655,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15067.014423496217,85.16583416358816,0,0,0,0,0,0,0,0,,0,0,0,118.34699421484957,0.0,0.0,0.0,0.0,118.40957190082737,15.746497300000101,15.746497300000101,,,,,,,,,0
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,sensor_dropout,49026,49026,True,10.809843694453981,4.628987580775075,0.4786769507605762,0.020000000000000018,True,2.02,1,,1,0,0,,0,False,4.01,0.6672212978369384,1,1,3.0,0.33277870216306155,0.6672212978369384,0.0,0.0,0.33277870216306155,0.6672212978369384,0.0,0.0,0.0,0.0,6237.639393230833,118.66468233385194,0,0,0,0,0,0,0,0,,0,0,0,165.18386942148064,1.077237865751637,0.02367710840737718,0.01809604131652493,1.1190110154755393,165.25319669419468,22.041114200000266,22.041114200000266,0.2929793998358465,0.27995558610339133,0.43547303713443386,0.2901490243995472,0.2929793998358465,0.27995558610339133,24.650538429005394,17.510345437305233,401
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,sensor_dropout,49027,49027,True,27.328518035245597,23.054983642902357,20.39578049818782,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14936.653362717336,82.41098503682143,0,0,0,0,0,0,0,0,,0,0,0,130.26911983472152,0.0,0.0,0.0,0.0,130.33734628098043,17.284935300000143,17.284935300000143,,,,,,,,,0
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,sensor_dropout,49027,49027,True,11.272170554139022,6.6586485743666275,3.0375305792179934,,False,,0,,1,0,0,,0,False,5.05,0.8402662229617305,1,1,3.0,0.15973377703826955,0.0,0.8402662229617305,0.0,0.15973377703826955,0.0,0.8402662229617305,0.0,1.0,0.0,7632.889190190234,237.2048614439931,0,0,0,0,0,0,0,0,,0,0,0,170.49720413225327,1.0874363166927064,0.023927022381177984,0.018910843372397467,1.1302741824462816,170.573599173543,22.701476400000047,22.701476400000047,2.591053816487395,1.7502924230332906,2.4935989977195696,1.702411608617296,2.4935989977195696,1.702411608617296,21.25722027763955,13.450079159609434,505
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,sensor_dropout,49028,49028,True,27.621908664054953,23.428314440524886,21.122524865004088,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15065.588478755564,75.88115855405542,0,0,0,0,0,0,0,0,,0,0,0,124.31115041320759,0.0,0.0,0.0,0.0,124.37346363636863,16.530711899999915,16.530711899999915,,,,,,,,,0
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,sensor_dropout,49028,49028,True,10.815629083316514,4.6616003764279235,0.37663249640345603,0.020000000000000018,True,2.02,1,,1,0,0,,0,False,4.01,0.6672212978369384,1,1,3.0,0.33277870216306155,0.6672212978369384,0.0,0.0,0.33277870216306155,0.6672212978369384,0.0,0.0,0.0,0.0,6171.514307085246,97.39956112440635,0,0,0,0,0,0,0,0,,0,0,0,169.69248677684644,1.1224103270357808,0.024834079164400766,0.0191061961915831,1.1663506023917647,169.76626776859345,22.64740380000012,22.64740380000012,0.31223203262456317,0.2988099662100242,0.36966484639243113,0.2537233936949121,0.31223203262456317,0.2988099662100242,24.603608284166693,17.469917416755443,401
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,sensor_dropout,49029,49029,True,27.394303768936354,23.12292988483179,20.569430996263026,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14932.953950824642,83.47288399200983,0,0,0,0,0,0,0,0,,0,0,0,132.50008677686466,0.0,0.0,0.0,0.0,132.5681876032794,17.60286730000007,17.60286730000007,,,,,,,,,0
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,sensor_dropout,49029,49029,True,11.272170554004955,6.658648574425805,3.037530578225299,,False,,0,,1,0,0,,0,False,5.01,0.8336106489184693,1,1,3.0,0.16638935108153077,0.0,0.8336106489184693,0.0,0.16638935108153077,0.0,0.8336106489184693,0.0,1.0,0.0,7632.8891908797095,237.20486145037464,0,0,0,0,0,0,0,0,,0,0,0,167.06784793391796,1.0763820998227183,0.024520998282842748,0.019358003449233743,1.1202611015547947,167.14454958678252,22.242030599999907,22.242030599999907,2.514841430816621,1.7047963947024687,2.414730364083813,1.6569573191400526,2.414730364083813,1.6569573191400526,21.34178916961494,13.548353201861753,501
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,sensor_dropout,49030,49030,True,27.482822849077852,23.249056750251953,20.780540375980838,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14994.953546668492,79.47320145560178,0,0,0,0,0,0,0,0,,0,0,0,126.64692561985765,0.0,0.0,0.0,0.0,126.7033214876016,16.68603800000028,16.68603800000028,,,,,,,,,0
2026,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,d1f4178199f682560f164ccac1d56816aae341eb05fbed6ac7ad73a4e2056297,9254bbd088b0c9f7bd7ba71ee75c09fe4501ce28eb8e26efab7fb7d5130ce4cc,619f677ccc63c6a40c863858d8eee4175f72b1770dc6c8ba202e7b92c2768480,04fd322ba365b394751e4f60163ebea4b2164ff6fe699d7d2c2cc052eaae8ad2,results/training_seed_robustness/configs/sensor_seed2026_calibration.json,81e64239ec99af8c8a3908b45cee979e617e82cacdfeddeadcadf4561f202f46,results/training_seed_robustness/configs/v3_seed2026_calibration.json,7467f0be3489ab4bf7ac9f35c160ee94e19eafb0ed456596d12eca762b09d718,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,results/training_seed_robustness/configs/v3_seed2026_config.json,4aebc19efb29250fbcbadb1138cae0edd3f2c6eaf10a91d083f7dd7d9323ea8d,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,sensor_dropout,49030,49030,True,10.816068313878231,4.691116375172964,0.4387778183276725,0.020000000000000018,True,2.02,1,,1,0,0,,0,False,4.0200000000000005,0.6688851913477537,3,3,1.5,0.33111480865224624,0.6688851913477537,0.0,0.0,0.33111480865224624,0.6688851913477537,0.0,0.0,0.0,0.0,6124.513312217177,93.47209850213532,0,0,0,0,0,0,0,0,,0,0,0,167.94997685950094,1.1888204819198311,0.02566247848462276,0.019587091231808976,1.2340700516362628,168.0253991735637,22.53836369999999,22.53836369999999,0.4041867194461577,0.39990290218120006,0.36140812249427245,0.2302022440668201,0.4041867194461577,0.39990290218120006,24.448547618790123,17.338167067342923,402
2027,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,934fe3b3a1672532d68fb94ff7605b59a32f6ad4d8291b968b0a1a1ca17008f1,af02115f4d62f8c4c2b0733067b437dfb4c0bd7f982bb8fcc45b2cf7f025dc5a,561f5529020c3b7d3b658f62c400e1b4ccedbce478c7f4e1d43e4dc1d2610fd6,e1e651b5aca612b93df60e191244a767c2e1c2d37d4f257bd2ac6b953e54a5c0,results/training_seed_robustness/configs/sensor_seed2027_calibration.json,3909dd3cf343cf0aec25b33607cf5a0815879a760710f2ded52a15b1b7127ad4,results/training_seed_robustness/configs/v3_seed2027_calibration.json,adba638df2a6b177e1e70b5bc4d597433a1907dc92e33efd4adc222d3dc95955,results/training_seed_robustness/configs/v3_seed2027_config.json,a0357c3f2919d1cd160335850b065c16442ae6c649f2611c2a458cde5a4edfb2,results/training_seed_robustness/configs/v3_seed2027_config.json,a0357c3f2919d1cd160335850b065c16442ae6c649f2611c2a458cde5a4edfb2,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,combined_fault_load,49026,49026,True,11.288185016026786,6.728567308621833,4.543739941220832,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7603.926226044475,136.96745649587587,0,0,0,0,0,0,0,0,,0,0,0,294.02461735537884,0.0,0.0,0.0,0.0,294.0801330578249,36.94164939999973,36.94164939999973,,,,,,,,,0
2027,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,934fe3b3a1672532d68fb94ff7605b59a32f6ad4d8291b968b0a1a1ca17008f1,af02115f4d62f8c4c2b0733067b437dfb4c0bd7f982bb8fcc45b2cf7f025dc5a,561f5529020c3b7d3b658f62c400e1b4ccedbce478c7f4e1d43e4dc1d2610fd6,e1e651b5aca612b93df60e191244a767c2e1c2d37d4f257bd2ac6b953e54a5c0,results/training_seed_robustness/configs/sensor_seed2027_calibration.json,3909dd3cf343cf0aec25b33607cf5a0815879a760710f2ded52a15b1b7127ad4,results/training_seed_robustness/configs/v3_seed2027_calibration.json,adba638df2a6b177e1e70b5bc4d597433a1907dc92e33efd4adc222d3dc95955,results/training_seed_robustness/configs/v3_seed2027_config.json,a0357c3f2919d1cd160335850b065c16442ae6c649f2611c2a458cde5a4edfb2,results/training_seed_robustness/configs/v3_seed2027_config.json,a0357c3f2919d1cd160335850b065c16442ae6c649f2611c2a458cde5a4edfb2,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,C3_arbitration_MPC,combined_fault_load,49026,49026,True,11.048519346064046,5.803451479234687,3.1554200051353365,0.020000000000000018,True,3.02,1,,1,0,0,,0,,3.0100000000000002,0.5008319467554077,2,2,2.0,0.49916805324459235,0.09151414309484193,0.40931780366056575,0.0,0.49916805324459235,0.09151414309484193,0.40931780366056575,0.0,0.8172757475083057,0.0,8559.5936169079,148.68432810839622,0,0,0,0,0,0,0,0,,0,0,0,245.55359173550377,1.0407442340710016,0.023549053356703,0.017514113599186837,1.0818074010268914,245.6215272727341,31.674548199999663,31.674548199999663,1.831824766634691,1.4653768027757839,1.365889658390308,1.2202435136906213,1.7894395596161816,1.4282964391944257,3.271109666257124,3.2609323471171754,301
2027,results/training_seed_robustness/model_pair_manifest.json,b1c4ac1db684249d4eccd46691fd1b8ad30c36bb3be56cc19a50a7581c189d5e,934fe3b3a1672532d68fb94ff7605b59a32f6ad4d8291b968b0a1a1ca17008f1,af02115f4d62f8c4c2b0733067b437dfb4c0bd7f982bb8fcc45b2cf7f025dc5a,561f5529020c3b7d3b658f62c400e1b4ccedbce478c7f4e1d43e4dc1d2610fd6,e1e651b5aca612b93df60e191244a767c2e1c2d37d4f257bd2ac6b953e54a5c0,results/training_seed_robustness/configs/sensor_seed2027_calibration.json,3909dd3cf343cf0aec25b33607cf5a0815879a760710f2ded52a15b1b7127ad4,results/training_seed_robustness/configs/v3_seed2027_calibration.json,adba638df2a6b177e1e70b5bc4d597433a1907dc92e33efd4adc222d3dc95955,results/training_seed_robustness/configs/v3_seed2027_config.json,a0357c3f2919d1cd160335850b065c16442ae6c649f2611c2a458cde5a4edfb2,results/training_seed_robustness/configs/v3_seed2027_config.json,a0357c3f2919d1cd160335850b065c16442ae6c649f2611c2a458cde5a4edfb2,82253ac4cb2a068fab42fc381015af1ac2bb4919babec36af790c0896ca2469e,310f886193ca6bc1584f7e0985794efc32dd08535b1dfc4e1992a9dc88ba26c2,ffbadd2556bdcea56d9a1b3529109879bd1c2a7614941a516405ad3ce7a6b4bc,B_plain_MPC,combined_fault_load,49027,49027,True,11.286479516441888,6.760809875929035,4.4738819284335944,,False,,0,,0,0,0,,0,,0.0,0.0,0,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7589.67479984114,109.41248681675734,0,0,0,0,0,0,0,0,,0,0,0,287.4986702479212,0.0,0.0,0.0,0.0,287.55539504135044,36.20631779999985,36.20631779999985,,,,,,,,,0
