controller,scenario,seed,sub_samples,main_virtual_rmse,aux_virtual_rmse,selected_virtual_rmse,corrupted_rmse,main_virtual_mae,aux_virtual_mae,selected_virtual_mae,corrupted_mae
C3_arbitration_MPC,sensor_bias_15,19029,401,0.24087065733786578,0.4276703010005139,0.24087065733786578,6.91364181856281,0.21737244151777826,0.27870666847972075,0.21737244151777826,4.982339764110784
C1_sensor_MPC,sensor_bias_15,19030,401,0.37734757588213813,,0.37734757588213813,6.926877680561356,0.3726213113764073,,0.3726213113764073,4.980321051580663
C2_aux_recovery_MPC,sensor_bias_15,19030,401,0.37734757588213813,0.46247238976167454,0.37734757588213813,6.926877680561356,0.3726213113764073,0.303452409026654,0.3726213113764073,4.980321051580663
C3_arbitration_MPC,sensor_bias_15,19030,401,0.37734757588213813,0.46247238976167454,0.37734757588213813,6.926877680561356,0.3726213113764073,0.303452409026654,0.3726213113764073,4.980321051580663
C1_sensor_MPC,sensor_dropout,19026,401,0.35600194274747765,,0.35600194274747765,24.521545210072272,0.3510573705935613,,0.3510573705935613,17.419717174896768
C2_aux_recovery_MPC,sensor_dropout,19026,401,0.35600194274747765,0.24281486273907943,0.35600194274747765,24.521545210072272,0.3510573705935613,0.18585912975505753,0.3510573705935613,17.419717174896768
C3_arbitration_MPC,sensor_dropout,19026,401,0.35600194274747765,0.24281486273907943,0.35600194274747765,24.521545210072272,0.3510573705935613,0.18585912975505753,0.3510573705935613,17.419717174896768
C1_sensor_MPC,sensor_dropout,19027,401,0.2626660256544832,,0.2626660256544832,24.838137168925204,0.2392307741019733,,0.2392307741019733,17.647962199679
C2_aux_recovery_MPC,sensor_dropout,19027,401,0.2626660256544832,0.33563167883687456,0.2626660256544832,24.838137168925204,0.2392307741019733,0.23840558035618153,0.2392307741019733,17.647962199679
C3_arbitration_MPC,sensor_dropout,19027,401,0.2626660256544832,0.33563167883687456,0.2626660256544832,24.838137168925204,0.2392307741019733,0.23840558035618153,0.2392307741019733,17.647962199679
C1_sensor_MPC,sensor_dropout,19028,401,0.3471331455598059,,0.3471331455598059,24.52921456597616,0.33869397380194355,,0.33869397380194355,17.426656510009774
C2_aux_recovery_MPC,sensor_dropout,19028,401,0.3471331455598059,0.4553563298052101,0.3471331455598059,24.52921456597616,0.33869397380194355,0.2788509059171409,0.33869397380194355,17.426656510009774
C3_arbitration_MPC,sensor_dropout,19028,401,0.3471331455598059,0.4553563298052101,0.3471331455598059,24.52921456597616,0.33869397380194355,0.2788509059171409,0.33869397380194355,17.426656510009774
C1_sensor_MPC,sensor_dropout,19029,401,0.24087065733786578,,0.24087065733786578,24.787121395981313,0.21737244151777826,,0.21737244151777826,17.60687060269631
C2_aux_recovery_MPC,sensor_dropout,19029,401,0.24087065733786578,0.4276703010005139,0.24087065733786578,24.787121395981313,0.21737244151777826,0.27870666847972075,0.21737244151777826,17.60687060269631
C3_arbitration_MPC,sensor_dropout,19029,401,0.24087065733786578,0.4276703010005139,0.24087065733786578,24.787121395981313,0.21737244151777826,0.27870666847972075,0.21737244151777826,17.60687060269631
C1_sensor_MPC,sensor_dropout,19030,401,0.37734757588213813,,0.37734757588213813,24.536752474141544,0.3726213113764073,,0.3726213113764073,17.41787725272394
C2_aux_recovery_MPC,sensor_dropout,19030,401,0.37734757588213813,0.46247238976167454,0.37734757588213813,24.536752474141544,0.3726213113764073,0.303452409026654,0.3726213113764073,17.41787725272394
C3_arbitration_MPC,sensor_dropout,19030,401,0.37734757588213813,0.46247238976167454,0.37734757588213813,24.536752474141544,0.3726213113764073,0.303452409026654,0.3726213113764073,17.41787725272394
C1_sensor_MPC,sensor_drift,19030,1,4.661928406963739,,4.661928406963739,3.7064946238061722,4.661928406963739,,4.661928406963739,3.7064946238061722
C2_aux_recovery_MPC,sensor_drift,19030,1,4.661928406963739,0.7533946909518363,4.661928406963739,3.7064946238061722,4.661928406963739,0.7533946909518363,4.661928406963739,3.7064946238061722
C3_arbitration_MPC,sensor_drift,19030,218,1.4903062974101873,1.3307876262276364,1.3307876262276364,7.312009894919851,1.1182626243372462,1.001326872096273,1.001326872096273,7.142271876175493
C1_sensor_MPC,load_disturbance,19027,7,0.24610921529167326,,0.24610921529167326,0.38277057894771727,0.24455369746079875,,0.24455369746079875,0.33029605353927344
C2_aux_recovery_MPC,load_disturbance,19027,7,0.24610921529167326,1.1148380579717112,0.24610921529167326,0.38277057894771727,0.24455369746079875,1.088055962077804,0.24455369746079875,0.33029605353927344
C3_arbitration_MPC,load_disturbance,19027,7,0.24610921529167326,1.1148380579717112,0.24610921529167326,0.38277057894771727,0.24455369746079875,1.088055962077804,0.24455369746079875,0.33029605353927344
C1_sensor_MPC,load_disturbance,19029,164,8.03230606953922,,8.03230606953922,0.25563312055614257,7.180823065440766,,7.180823065440766,0.20274143736365766
C2_aux_recovery_MPC,load_disturbance,19029,164,8.03230606953922,0.934067330611237,8.03230606953922,0.25563312055614257,7.180823065440766,0.8113834648806402,7.180823065440766,0.20274143736365766
C3_arbitration_MPC,load_disturbance,19029,164,2.351626748915171,1.6783176053231528,2.2441164494966723,0.25563312055614257,2.040500753576504,1.515820904661448,1.9466941355633998,0.20274143736365763
C1_sensor_MPC,load_disturbance,19030,7,0.25744810797804957,,0.25744810797804957,0.40910825538608175,0.25421125639605535,,0.25421125639605535,0.3086931695284158
C2_aux_recovery_MPC,load_disturbance,19030,7,0.25744810797804957,0.7381179412684041,0.25744810797804957,0.40910825538608175,0.25421125639605535,0.732870078606861,0.25421125639605535,0.3086931695284158
C3_arbitration_MPC,load_disturbance,19030,7,0.25744810797804957,0.7381179412684041,0.25744810797804957,0.40910825538608175,0.25421125639605535,0.732870078606861,0.25421125639605535,0.3086931695284158
C1_sensor_MPC,parameter_variation,19027,1,0.27572437639842917,,0.27572437639842917,0.6866875642852079,0.27572437639842917,,0.27572437639842917,0.6866875642852079
C2_aux_recovery_MPC,parameter_variation,19027,1,0.27572437639842917,10.919665032194239,0.27572437639842917,0.6866875642852079,0.27572437639842917,10.919665032194239,0.27572437639842917,0.6866875642852079
C3_arbitration_MPC,parameter_variation,19027,1,0.27572437639842917,10.919665032194239,0.27572437639842917,0.6866875642852079,0.27572437639842917,10.919665032194239,0.27572437639842917,0.6866875642852079
C1_sensor_MPC,parameter_variation,19029,164,4.706072559272559,,4.706072559272559,0.2556331205561425,4.307488201031434,,4.307488201031434,0.20274143736365757
C2_aux_recovery_MPC,parameter_variation,19029,164,4.706072559272559,9.64568133425024,4.706072559272559,0.2556331205561425,4.307488201031434,9.459336379577511,4.307488201031434,0.20274143736365757
C3_arbitration_MPC,parameter_variation,19029,164,4.706072559272559,9.64568133425024,4.706072559272559,0.2556331205561425,4.307488201031434,9.459336379577511,4.307488201031434,0.20274143736365757
C1_sensor_MPC,parameter_variation,19030,6,0.222748743077773,,0.222748743077773,0.44059298699080107,0.21948851105896003,,0.21948851105896003,0.3463440126773847
C2_aux_recovery_MPC,parameter_variation,19030,217,5.11162794165588,9.745147249043923,5.11162794165588,0.22583757238675328,4.535531507407705,9.641339639285354,4.535531507407705,0.18363037515053846
C3_arbitration_MPC,parameter_variation,19030,217,5.11162794165588,9.745147249043923,5.11162794165588,0.22583757238675328,4.535531507407705,9.641339639285354,4.535531507407705,0.18363037515053846
C1_sensor_MPC,combined_fault_load,19026,301,11.427828883936746,,11.427828883936746,3.2718955346066947,10.419694639022334,,10.419694639022334,3.2623865878173905
C2_aux_recovery_MPC,combined_fault_load,19026,301,11.427828883936746,0.6243990537699085,11.427828883936746,3.2718955346066947,10.419694639022334,0.5145378338942623,10.419694639022334,3.2623865878173905
C3_arbitration_MPC,combined_fault_load,19026,301,2.0667308779643756,1.677142513513638,1.960575353076945,3.2718955346066947,1.7759015442277812,1.4575387799434152,1.6820470298777896,3.2623865878173905
C1_sensor_MPC,combined_fault_load,19027,301,12.03820549690279,,12.03820549690279,3.2494341674373737,11.21409477812314,,11.21409477812314,3.238793520509917
C2_aux_recovery_MPC,combined_fault_load,19027,301,12.03820549690279,0.7732997286211025,12.03820549690279,3.2494341674373737,11.21409477812314,0.5690907003632543,11.21409477812314,3.238793520509917
C3_arbitration_MPC,combined_fault_load,19027,301,2.133916488917536,1.8327439867998638,2.0300777350552788,3.2494341674373732,1.846179896356497,1.6296090587060292,1.7547279497179709,3.238793520509917
C1_sensor_MPC,combined_fault_load,19028,301,11.851793709599384,,11.851793709599384,3.2957739410584543,10.984033127981197,,10.984033127981197,3.285724723773721
C2_aux_recovery_MPC,combined_fault_load,19028,301,11.851793709599384,0.6795823289323802,11.851793709599384,3.2957739410584543,10.984033127981197,0.5187559215349354,10.984033127981197,3.285724723773721
C3_arbitration_MPC,combined_fault_load,19028,301,2.061687589470813,1.7927909741156576,1.959237538007853,3.2957739410584543,1.7875341682963921,1.5691861019437239,1.7002026004970732,3.285724723773721
C1_sensor_MPC,combined_fault_load,19029,301,11.792991421738371,,11.792991421738371,3.2759657907437845,10.903385440322497,,10.903385440322497,3.2662698655610485
C2_aux_recovery_MPC,combined_fault_load,19029,301,11.792991421738371,0.6810174090020632,11.792991421738371,3.2759657907437845,10.903385440322497,0.5410276550120386,10.903385440322497,3.2662698655610485
C3_arbitration_MPC,combined_fault_load,19029,301,2.116479821248082,1.8124506105624627,2.00738673089317,3.2759657907437836,1.8571128357540687,1.6148718457398281,1.758822718638989,3.266269865561048
C1_sensor_MPC,combined_fault_load,19030,301,11.410468836431154,,11.410468836431154,3.2833790165392673,10.399269652560342,,10.399269652560342,3.2748887864092935
C2_aux_recovery_MPC,combined_fault_load,19030,301,11.410468836431154,0.6375181199947842,11.410468836431154,3.2833790165392673,10.399269652560342,0.520879666947167,10.399269652560342,3.2748887864092935
C3_arbitration_MPC,combined_fault_load,19030,301,2.053540488495741,1.6734789367108742,1.9477766695699859,3.2833790165392673,1.7546338264963075,1.4428082243051252,1.6635802214981943,3.2748887864092935
