controller,scenario,seed,RMSE,MAE,IAE,ISE,max_abs_error,overshoot_percent,settling_time_s,recovery_time_s,fault_interval_RMSE,fault_interval_IAE,fault_interval_ISE,fault_interval_peak_error,control_effort_sum_u2,control_variation_sum_du2,constraint_violations,voltage_violations,rate_violations,nonfinite_events,optimizer_failures,average_solve_ms,p95_solve_ms,max_solve_ms,mean_iterations,mean_objective_evaluations,tail_oscillation,sensor_substitution_rate,substitution_fraction,recovery_events,false_recovery_events,sensor_recovery_latency_s,medium_mode_fraction,high_mode_fraction,safety_events,study,horizon,control_horizon,warm_start,strategy,move_blocks,max_iterations,component,calls,own_ms,cumulative_ms
B_plain_MPC,step_reference,2026.0,7.550631017003196,4.85259696317304,29.05792037602037,340.6346361010726,20.062866971588775,8.25769268158922,1.25,1.25,7.550631017003196,29.05792037602037,340.6346361010726,20.062866971588775,8491.023190372163,258.0814060248241,0.0,0.0,0.0,0.0,0.0,38.213190909757465,58.538099998258986,79.78469999943627,1.6859504132231404,1.71900826446281,4.517450846861941,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,1.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.875425044939357,5.187092362142846,30.99804504626105,704.7065872399256,35.062866971588775,11.422966959069539,2.5300000000000002,0.0,0.9979894862696654,2.4686734684293583,2.992488972506248,2.0215927159697316,9374.394693283713,218.91633149018816,0.0,0.0,0.0,0.0,0.0,40.07519421507778,63.65200000436744,86.34819999861065,1.7107438016528926,1.7768595041322315,2.3650961076695936,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,1.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.893482634242869,5.362455478688596,32.051166375693256,707.0685029132368,35.06286697158888,11.714031605258759,2.54,2.54,10.893482634242869,32.051166375693256,707.0685029132368,35.06286697158888,7529.05598427601,273.53058661906437,0.0,0.0,0.0,0.0,0.0,62.67218760307109,106.74589999689488,114.05609999928856,2.487603305785124,2.677685950413223,3.937414945466564,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,2.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.5525799764598025,4.8650839344349235,29.133700208391836,340.81325070646085,20.062866971588775,8.30066622349575,1.2600000000000002,1.2600000000000002,7.5525799764598025,29.133700208391836,340.81325070646085,20.062866971588775,8558.927864950305,263.1227435593373,0.0,0.0,0.0,0.0,0.0,53.52618677656105,108.34159999649273,133.48150000092573,2.1818181818181817,2.347107438016529,4.497548691542846,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,2.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.880718625946328,5.227557220882926,31.232694364260176,705.3794280082311,35.062866971588775,11.385482400160821,2.56,0.0,1.0515688457611605,2.6035105894071924,3.298853115593106,2.0184171282683963,9363.10320186543,223.07031506815946,0.0,0.0,0.0,0.0,0.0,57.12251322352845,101.48250000202097,123.9378999962355,2.256198347107438,2.512396694214876,2.6312827442425544,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,2.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.912353882705412,5.487638007807811,32.79641988590142,709.5253577005859,35.062866971588775,11.788619379203475,2.59,2.59,10.912353882705412,32.79641988590142,709.5253577005859,35.062866971588775,7781.16871350739,266.8709314097023,0.0,0.0,0.0,0.0,0.0,68.39230082610916,124.73079999472247,148.29370000370545,2.9338842975206614,3.1074380165289255,4.679813609189274,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,3.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.565582689489319,4.901503087852279,29.352779812220867,341.99510863439167,20.062866971590505,8.145182544113627,1.2600000000000002,1.2600000000000002,7.565582689489319,29.352779812220867,341.99510863439167,20.062866971590505,8574.368006746,263.54167262537277,0.0,0.0,0.0,0.0,0.0,66.20797190071018,127.46049999987008,146.5916000015568,2.793388429752066,2.9834710743801653,4.504329598246038,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,3.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.880052668814574,5.218103247343419,31.176577361063543,705.2950185984704,35.06286697159447,11.44212793974,2.56,0.0,1.0304247170682654,2.5403090975555913,3.168649375232942,1.850631055676594,9323.775632157405,218.5768835724017,0.0,0.0,0.0,0.0,0.0,77.63376446280384,133.41690000379458,199.18019999749959,2.9669421487603307,3.2644628099173554,2.445392703358742,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,15.0,3.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885869152,4.445871690382403,26.544639232839064,695.3193224313529,35.06286697161365,7.129072848729265,1.51,1.51,10.803372885869152,26.544639232839064,695.3193224313529,35.06286697161365,6189.195211594078,168.762348363735,0.0,0.0,0.0,0.0,0.0,69.02175950423299,114.46499999874504,131.87940000352683,2.12396694214876,2.256198347107438,0.3880469295253235,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,1.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.061779416955869,3.7991010658191624,22.731914972935193,297.71096534492585,20.06286697159044,5.156549809500621,1.0,1.0,7.061779416955869,22.731914972935193,297.71096534492585,20.06286697159044,7292.403213597174,186.23578376828135,0.0,0.0,0.0,0.0,0.0,62.07265041308903,99.83420000207843,118.65759999636794,1.9173553719008265,2.024793388429752,0.3174921605161174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,1.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497219825,4.923057640628867,29.40883639343934,698.7216701372961,35.062866971588775,7.76522379175682,1.53,0.0,0.8901943424196616,2.5469256956007733,2.382453362810961,1.7263990821927209,8479.105217431152,179.08537849268706,0.0,0.0,0.0,0.0,0.0,80.04309173528112,126.45479999628151,142.9712999961339,2.2231404958677685,2.3057851239669422,0.5218531180751143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,1.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803509844431115,4.451342942485818,26.57732307740361,695.3370957004194,35.06286697159231,7.1397580722216345,1.51,1.51,10.803509844431115,26.57732307740361,695.3370957004194,35.06286697159231,6180.682805460954,152.74825062481898,0.0,0.0,0.0,0.0,0.0,99.31939586782723,158.30499999719905,302.81079999986105,2.322314049586777,2.9008264462809916,0.41829817737691144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,2.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.062987929724288,3.815574461395063,22.8307941367581,297.81351826311555,20.062866971588775,5.124349019881702,0.9900000000000002,0.9900000000000002,7.062987929724288,22.8307941367581,297.81351826311555,20.062866971588775,7312.431412218819,178.73425829181676,0.0,0.0,0.0,0.0,0.0,75.81029586802566,137.5460000053863,169.42269999708515,2.024793388429752,2.446280991735537,0.3884119833862272,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,2.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.832150201705723,4.943372487944298,29.53091684812425,699.0584075265203,35.06286697159043,7.97677768158532,1.54,0.30000000000000027,0.9131702256278675,2.5731621450521764,2.507132042966848,1.8937356699653733,8521.650841354725,180.6337695873107,0.0,0.0,0.0,0.0,0.0,86.28385041324202,137.53580000047805,180.55599999934202,2.3057851239669422,2.768595041322314,0.5975591027230251,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,2.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.804077699734055,4.460850927442905,26.634492240055796,695.4108407587095,35.062866971588775,7.22429557491649,1.51,1.51,10.804077699734055,26.634492240055796,695.4108407587095,35.062866971588775,6186.1015402459025,150.72732912415745,0.0,0.0,0.0,0.0,0.0,105.78943801657027,173.51480000070296,204.5676999987336,2.925619834710744,3.355371900826446,0.3988661120338364,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,3.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.063396533983169,3.8121694231453596,22.81029868465672,297.84819831535657,20.062866971588775,5.290908395980072,1.0100000000000002,1.0100000000000002,7.063396533983169,22.81029868465672,297.84819831535657,20.062866971588775,7297.246684361803,175.11342188270797,0.0,0.0,0.0,0.0,0.0,99.45689834728174,188.80640000134008,240.06679999729386,2.4710743801652892,2.809917355371901,0.37519280922188614,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,3.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.831883463315084,4.95297068869938,29.588591501059465,699.0236621331798,35.062866971588775,7.679167604967441,1.53,0.30000000000000027,0.9193593379688972,2.6049940156205924,2.5412103353926963,1.8832396706598828,8527.521151233557,176.98590306928958,0.0,0.0,0.0,0.0,0.0,112.36820743780743,208.619600001839,241.43739999999525,2.8512396694214877,3.371900826446281,0.5495540919043052,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,3.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.805049180011693,4.471764853358533,26.699993752757482,695.5369979768587,35.062866971588775,7.399087250047773,1.52,1.52,10.805049180011693,26.699993752757482,695.5369979768587,35.062866971588775,6193.654518314347,146.72454100270235,0.0,0.0,0.0,0.0,0.0,114.086670248191,197.96389999828534,241.08479999995325,3.446280991735537,3.8595041322314048,0.4057853164369334,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,4.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.0618377508381265,3.8078443406025615,22.784201538791415,297.7158322088937,20.062866971590328,4.955583940893096,0.71,0.71,7.0618377508381265,22.784201538791415,297.7158322088937,20.062866971590328,7299.820907435275,177.37152198525928,0.0,0.0,0.0,0.0,0.0,111.81925206607754,255.96789999690372,304.0588999938336,2.884297520661157,3.322314049586777,0.3669286465532551,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,4.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.832290641954105,4.949149393781978,29.565625591449532,699.0766775882594,35.062866971588775,7.927931740044483,1.54,0.29000000000000004,0.9130390062426306,2.5792287832919234,2.506377778908319,1.881467824622753,8528.368399306286,177.9050631102293,0.0,0.0,0.0,0.0,0.0,117.5509966940673,219.34100000362378,239.9105000004056,3.3388429752066116,3.809917355371901,0.57117288905566,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,horizon_control,20.0,4.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885882792,4.445871690439645,26.544639233182878,695.3193224331242,35.06286697161365,7.129072845365881,1.51,1.51,10.803372885882792,26.544639233182878,695.3193224331242,35.06286697161365,6189.1952114522355,168.7623483667076,0.0,0.0,0.0,0.0,0.0,74.16482562022928,114.88900000404101,129.1073000029428,2.12396694214876,2.256198347107438,0.38804692953956277,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,warm_start,20.0,1.0,False,,,,,,,
B_plain_MPC,step_reference,2026.0,7.061779416989849,3.7991010658386295,22.731914973052,297.71096534781014,20.06286697159044,5.156549808387467,1.0,1.0,7.061779416989849,22.731914973052,297.71096534781014,20.06286697159044,7292.403213532693,186.23578376725527,0.0,0.0,0.0,0.0,0.0,61.1007429748001,100.94419999950333,109.41620000085095,1.9173553719008265,2.024793388429752,0.31749216050113205,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,warm_start,20.0,1.0,False,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497779102,4.923057641358155,29.408836397820878,698.721670210096,35.062866971588775,7.765223766322151,1.53,0.0,0.8901943437861709,2.546925699518047,2.382453370133532,1.7263990851702502,8479.10521627389,179.08537847933744,0.0,0.0,0.0,0.0,0.0,87.13553388405077,137.4165000015637,181.0960000002524,2.2231404958677685,2.3057851239669422,0.5218531179387611,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,warm_start,20.0,1.0,False,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885869152,4.445871690382403,26.544639232839064,695.3193224313529,35.06286697161365,7.129072848729265,1.51,1.51,10.803372885869152,26.544639232839064,695.3193224313529,35.06286697161365,6189.195211594078,168.762348363735,0.0,0.0,0.0,0.0,0.0,83.0233710743309,131.35809999948833,166.34089999570278,2.12396694214876,2.256198347107438,0.3880469295253235,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,warm_start,20.0,1.0,True,,,,,,,
B_plain_MPC,step_reference,2026.0,7.061779416955869,3.7991010658191624,22.731914972935193,297.71096534492585,20.06286697159044,5.156549809500621,1.0,1.0,7.061779416955869,22.731914972935193,297.71096534492585,20.06286697159044,7292.403213597174,186.23578376828135,0.0,0.0,0.0,0.0,0.0,66.88295867772001,116.24180000217166,136.73250000283588,1.9173553719008265,2.024793388429752,0.3174921605161174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,warm_start,20.0,1.0,True,,,,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497219825,4.923057640628867,29.40883639343934,698.7216701372961,35.062866971588775,7.76522379175682,1.53,0.0,0.8901943424196616,2.5469256956007733,2.382453362810961,1.7263990821927209,8479.105217431152,179.08537849268706,0.0,0.0,0.0,0.0,0.0,65.96074545489478,105.65810000116471,176.86959999991814,2.2231404958677685,2.3057851239669422,0.5218531180751143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,warm_start,20.0,1.0,True,,,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885869152,4.445871690382403,26.544639232839064,695.3193224313529,35.06286697161365,7.129072848729265,1.51,1.51,10.803372885869152,26.544639232839064,695.3193224313529,35.06286697161365,6189.195211594078,168.762348363735,0.0,0.0,0.0,0.0,0.0,47.42119421484671,71.2134999994305,87.76729999954114,2.12396694214876,2.256198347107438,0.3880469295253235,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,move_blocking,20.0,1.0,True,selected_multirate_control_horizon,None,,,,,
B_plain_MPC,step_reference,2026.0,7.061779416955869,3.7991010658191624,22.731914972935193,297.71096534492585,20.06286697159044,5.156549809500621,1.0,1.0,7.061779416955869,22.731914972935193,297.71096534492585,20.06286697159044,7292.403213597174,186.23578376828135,0.0,0.0,0.0,0.0,0.0,50.3131818185774,90.05769999930635,101.43789999710862,1.9173553719008265,2.024793388429752,0.3174921605161174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,move_blocking,20.0,1.0,True,selected_multirate_control_horizon,None,,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497219825,4.923057640628867,29.40883639343934,698.7216701372961,35.062866971588775,7.76522379175682,1.53,0.0,0.8901943424196616,2.5469256956007733,2.382453362810961,1.7263990821927209,8479.105217431152,179.08537849268706,0.0,0.0,0.0,0.0,0.0,65.61403140492548,104.77540000283625,122.35489999875426,2.2231404958677685,2.3057851239669422,0.5218531180751143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,move_blocking,20.0,1.0,True,selected_multirate_control_horizon,None,,,,,
B_plain_MPC,nominal_tracking,2026.0,10.805049180011693,4.471764853358533,26.699993752757482,695.5369979768587,35.062866971588775,7.399087250047773,1.52,1.52,10.805049180011693,26.699993752757482,695.5369979768587,35.062866971588775,6193.654518314347,146.72454100270235,0.0,0.0,0.0,0.0,0.0,107.32304380153361,195.50940000044648,252.62910000310512,3.446280991735537,3.8595041322314048,0.4057853164369334,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,move_blocking,20.0,4.0,True,control_interval_blocks,"(5, 5, 5, 5)",,,,,
B_plain_MPC,step_reference,2026.0,7.0618377508381265,3.8078443406025615,22.784201538791415,297.7158322088937,20.062866971590328,4.955583940893096,0.71,0.71,7.0618377508381265,22.784201538791415,297.7158322088937,20.062866971590328,7299.820907435275,177.37152198525928,0.0,0.0,0.0,0.0,0.0,87.93655785108764,177.46690000058152,199.33339999988675,2.884297520661157,3.322314049586777,0.3669286465532551,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,move_blocking,20.0,4.0,True,control_interval_blocks,"(5, 5, 5, 5)",,,,,
B_plain_MPC,load_disturbance,2026.0,10.832290641954105,4.949149393781978,29.565625591449532,699.0766775882594,35.062866971588775,7.927931740044483,1.54,0.29000000000000004,0.9130390062426306,2.5792287832919234,2.506377778908319,1.881467824622753,8528.368399306286,177.9050631102293,0.0,0.0,0.0,0.0,0.0,100.56938181827537,186.53300000005402,214.29950000310782,3.3388429752066116,3.809917355371901,0.57117288905566,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,move_blocking,20.0,4.0,True,control_interval_blocks,"(5, 5, 5, 5)",,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885869152,4.445871690382403,26.544639232839064,695.3193224313529,35.06286697161365,7.129072848729265,1.51,1.51,10.803372885869152,26.544639232839064,695.3193224313529,35.06286697161365,6189.195211594078,168.762348363735,0.0,0.0,0.0,0.0,0.0,59.30874545423243,101.1551000046893,121.93789999582805,2.12396694214876,2.256198347107438,0.3880469295253235,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,8.0,,,,
B_plain_MPC,step_reference,2026.0,7.061779416955869,3.7991010658191624,22.731914972935193,297.71096534492585,20.06286697159044,5.156549809500621,1.0,1.0,7.061779416955869,22.731914972935193,297.71096534492585,20.06286697159044,7292.403213597174,186.23578376828135,0.0,0.0,0.0,0.0,0.0,50.73787024780321,86.64750000025379,111.48079999838956,1.9173553719008265,2.024793388429752,0.3174921605161174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,8.0,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497219825,4.923057640628867,29.40883639343934,698.7216701372961,35.062866971588775,7.76522379175682,1.53,0.0,0.8901943424196616,2.5469256956007733,2.382453362810961,1.7263990821927209,8479.105217431152,179.08537849268706,0.0,0.0,0.0,0.0,0.0,55.08279421506017,88.06229999754578,104.27079999499256,2.2231404958677685,2.3057851239669422,0.5218531180751143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,8.0,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885869152,4.445871690382403,26.544639232839064,695.3193224313529,35.06286697161365,7.129072848729265,1.51,1.51,10.803372885869152,26.544639232839064,695.3193224313529,35.06286697161365,6189.195211594078,168.762348363735,0.0,0.0,0.0,0.0,0.0,61.44007438026976,100.0038999991375,121.64100000518374,2.12396694214876,2.256198347107438,0.3880469295253235,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,12.0,,,,
B_plain_MPC,step_reference,2026.0,7.061779416955869,3.7991010658191624,22.731914972935193,297.71096534492585,20.06286697159044,5.156549809500621,1.0,1.0,7.061779416955869,22.731914972935193,297.71096534492585,20.06286697159044,7292.403213597174,186.23578376828135,0.0,0.0,0.0,0.0,0.0,53.35376033056018,92.04999999928987,124.81799999659415,1.9173553719008265,2.024793388429752,0.3174921605161174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,12.0,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497219825,4.923057640628867,29.40883639343934,698.7216701372961,35.062866971588775,7.76522379175682,1.53,0.0,0.8901943424196616,2.5469256956007733,2.382453362810961,1.7263990821927209,8479.105217431152,179.08537849268706,0.0,0.0,0.0,0.0,0.0,60.89459421491483,95.11889999703271,116.60590000246884,2.2231404958677685,2.3057851239669422,0.5218531180751143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,12.0,,,,
B_plain_MPC,nominal_tracking,2026.0,10.803372885869152,4.445871690382403,26.544639232839064,695.3193224313529,35.06286697161365,7.129072848729265,1.51,1.51,10.803372885869152,26.544639232839064,695.3193224313529,35.06286697161365,6189.195211594078,168.762348363735,0.0,0.0,0.0,0.0,0.0,68.94487190097118,118.30449999979464,147.1934000001056,2.12396694214876,2.256198347107438,0.3880469295253235,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,25.0,,,,
B_plain_MPC,step_reference,2026.0,7.061779416955869,3.7991010658191624,22.731914972935193,297.71096534492585,20.06286697159044,5.156549809500621,1.0,1.0,7.061779416955869,22.731914972935193,297.71096534492585,20.06286697159044,7292.403213597174,186.23578376828135,0.0,0.0,0.0,0.0,0.0,61.66809173647222,118.69000000297092,128.22880000021541,1.9173553719008265,2.024793388429752,0.3174921605161174,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,25.0,,,,
B_plain_MPC,load_disturbance,2026.0,10.829563497219825,4.923057640628867,29.40883639343934,698.7216701372961,35.062866971588775,7.76522379175682,1.53,0.0,0.8901943424196616,2.5469256956007733,2.382453362810961,1.7263990821927209,8479.105217431152,179.08537849268706,0.0,0.0,0.0,0.0,0.0,71.15472892558103,115.47069999505766,133.90919999801554,2.2231404958677685,2.3057851239669422,0.5218531180751143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,max_iterations,20.0,,,selected_multirate_control_horizon,,25.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,,,,,,,compute_control,1.0,0.2882,290.50210000000004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,,,,,,,_minimize_slsqp,1.0,0.6482,265.91580000000005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,,,,,,,objective,10.0,7.1986,261.21500000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,,,,,,,_rollout,5.0,14.3434,141.83290000000002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,,,,,,,_engine_run_backward,5.0,0.14470000000000002,104.86370000000001
