controller,scenario,seed,RMSE,MAE,IAE,ISE,max_abs_error,overshoot_percent,settling_time_s,recovery_time_s,fault_interval_RMSE,fault_interval_IAE,fault_interval_ISE,fault_interval_peak_error,control_effort_sum_u2,control_variation_sum_du2,constraint_violations,voltage_violations,rate_violations,nonfinite_events,optimizer_failures,average_solve_ms,p95_solve_ms,max_solve_ms,mean_iterations,mean_objective_evaluations,tail_oscillation,sensor_substitution_rate,medium_mode_fraction,high_mode_fraction,safety_events
B_plain_MPC,sensor_noise,12026,10.836965423503406,4.815182467994015,28.763804164139074,699.6882765814767,35.06286697159204,8.077458290416706,1.55,0.0,1.3860865098156026,2.2786277564358315,3.838075412458535,2.821266019800838,6500.16145461107,238.9623608352744,0,0,0,0,0,63.36595289229246,117.70009999600006,140.06119999976363,2.2479338842975207,2.644628099173554,0.3392236275949543,0.0,0.0,0.0,0
C_sensor_MPC,sensor_noise,12026,10.82885581449074,4.862047907164536,29.04578361533278,698.6323475982574,35.06286697159204,8.077458290416706,1.55,0.0,0.7941967846534667,1.2045864899952585,1.25402353173279,1.772854663357144,6230.343307118998,132.92698773647163,0,0,0,0,0,53.44876446269312,100.79550000227755,128.59469999966677,1.8016528925619835,2.231404958677686,1.3881245697662479,0.5341098169717138,0.0,0.0,0
D_adaptive,sensor_noise,12026,10.887174150767384,5.032394668114408,30.069237364904495,706.2436302142186,35.06286697159204,14.940145551926756,1.75,0.0,1.334578442119829,2.3368024630977544,3.5523911622781927,2.766048822659428,6633.649639993422,140.59995034275593,0,0,0,0,0,59.54573636363195,115.90269999578595,150.94889999454608,1.8760330578512396,2.4297520661157024,0.3691644568859829,0.3261231281198003,0.019966722129783693,0.018302828618968387,0
A_PI,bias_5,12026,11.443597003600878,6.823778421125279,40.83448578522244,780.9196286928496,35.062866971588775,18.896648893119895,4.16,0.16000000000000014,5.018968250152725,9.172037734437671,50.20794984924501,7.216547345041015,5877.585018157298,28.913089098341334,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9082334594917967,0.0,0.0,0.0,0
B_plain_MPC,bias_5,12026,10.958932298107108,5.518686746107814,32.990566618672446,715.6645586331075,35.062866971591504,10.357478134587856,1.62,0.16999999999999993,2.8702035465759788,5.175154662848322,16.424125787118122,4.496716755217051,6623.136116372253,219.0294916461355,0,0,0,0,0,58.28723801703535,101.78069999528816,141.19310000387486,2.15702479338843,2.5454545454545454,0.5109207904512587,0.0,0.0,0.0,0
C_sensor_MPC,bias_5,12026,10.821242291922516,4.573797399418585,27.311711251255193,697.6410452597718,35.062866971591504,10.357478134587856,1.62,0.0,0.2379545784345131,0.35090414792930413,0.11096557634265154,0.6295212894120752,6241.649044906249,110.25594322706708,0,0,0,0,0,52.63519090935126,101.5689999985625,135.63089999661315,1.8264462809917354,2.3057851239669422,0.5732277248517548,0.3410981697171381,0.0,0.0,0
D_adaptive,bias_5,12026,10.832688267812742,4.6468548779800685,27.75075105638638,699.1305998920213,35.062866971591504,11.592562509235458,1.6600000000000001,0.0,0.43758395191968613,0.5744419046934615,0.37627346560081,1.1989354143167787,6374.44145488734,122.56269188077992,0,0,0,0,0,55.16440165313326,116.29469999752473,140.11639999807812,1.975206611570248,2.4214876033057853,0.5542551843744619,0.3410981697171381,0.1048252911813644,0.0,0
A_PI,bias_15,12026,12.867893537229188,9.279270213200386,55.5929784220558,989.0268934112657,35.062866971588775,18.821725302473414,4.55,0.5499999999999998,10.68506188001028,19.206002230491933,227.73952947844222,14.678776497409526,5877.763007383289,39.466812805185924,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1146350613117235,0.0,0.0,0.0,0
B_plain_MPC,bias_15,12026,11.821280285765923,7.370252510690078,44.12002588440398,833.7284248936254,35.062866971588775,9.35489620662752,1.59,0.8500000000000005,7.4842367966062975,12.983800638898757,111.63425159916571,10.4655911829844,6948.603695944264,260.1645384461848,0,0,0,0,0,53.578979338852164,109.24529999465449,177.65769999823533,1.9834710743801653,2.2231404958677685,2.2623439078922942,0.0,0.0,0.0,0
C_sensor_MPC,bias_15,12026,10.817283491294836,4.620571503937046,27.594525127392394,697.126866604623,35.062866971588775,9.35489620662752,1.59,0.0,0.47641968826569514,0.8758646506716743,0.4531785281091066,0.9104997161729571,6217.082655199448,136.9056903076395,0,0,0,0,0,56.71574380148966,101.49539999838453,180.14839999523247,2.0330578512396693,2.5371900826446283,0.27412517040919937,0.3527454242928453,0.0,0.0,0
D_adaptive,bias_15,12026,10.844991857062688,4.731712778670009,28.262490635899063,700.7342266337753,35.062866971588775,12.359981738918922,2.1,0.0,0.6542023698105986,0.8726801679029348,0.8306031030972987,2.2277211997315476,6384.346419974555,137.17490244326402,0,0,0,0,0,54.78704462811872,94.97900000133086,122.40100000053644,2.049586776859504,2.479338842975207,0.27142483344174906,0.3527454242928453,0.17970049916805325,0.0,0
A_PI,sensor_dropout,12026,19.16986724598465,15.627904778421097,93.72253443469377,2202.3156913192784,35.062866971588775,94.3529290280096,,,20.063259605929957,35.29083091464449,799.7416792117925,32.19493252794791,9725.840282849247,65.57939798395635,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.422491965018285,0.0,0.0,0.0,0
B_plain_MPC,sensor_dropout,12026,27.701217958253935,23.529504597756315,141.02919347007665,4597.029883336351,41.625832487762736,118.93094996503639,1.55,,21.309592494550298,37.01812315725989,902.6689632956015,33.24170691930999,15131.079806821152,72.62978196523346,0,0,0,0,0,26.89869090910397,43.83819999929983,105.21300000254996,1.1983471074380165,1.2479338842975207,2.5210122354694278,0.0,0.0,0.0,0
C_sensor_MPC,sensor_dropout,12026,10.814335727514282,4.565562110629464,27.263625160201556,696.7436094347232,35.062866971588775,8.21305613736054,1.55,0.0,0.3815471169559783,0.5151768460934606,0.28759428405452747,1.1087191514575565,6323.4405022232595,126.92969382285565,0,0,0,0,0,57.45280909095602,118.01759999798378,151.64180000283523,1.9586776859504131,2.4132231404958677,0.3952121541404452,0.33943427620632277,0.0,0.0,0
D_adaptive,sensor_dropout,12026,10.87945818316766,5.063651315881607,30.257358150358115,705.2342813209403,35.062866971588775,13.074634202733487,2.69,0.0,1.4644417601764246,2.3772488916799173,4.260999312822235,2.9345047401658704,6884.156825370812,171.97792225835826,0,0,0,0,0,56.72915537145531,104.48670000187121,114.88590000226395,2.0578512396694215,2.520661157024793,0.283009702885785,0.33943427620632277,0.5474209650582362,0.009983361064891847,0
A_PI,sensor_drift,12026,11.89248545609549,8.266298051435934,49.45925782247094,843.4498067714951,35.062866971588775,19.30934682871769,2.31,0.31000000000000005,5.411824823839036,19.852157525791412,116.88051731221472,9.238693331804921,5053.847985694694,26.55161640674894,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.815754449597957,0.0,0.0,0.0,0
B_plain_MPC,sensor_drift,12026,11.582406866240621,7.362162721816032,44.02757842454227,799.7418705117982,35.06286697158898,7.970304987984715,1.54,0.0,5.099941156576478,17.729985701848356,103.91011052965331,8.803906714417035,5357.276677855891,144.8553236462677,0,0,0,0,0,66.43818760302047,124.27989999559941,143.40419999643927,2.15702479338843,2.768595041322314,2.364184080725888,0.0,0.0,0.0,0
C_sensor_MPC,sensor_drift,12026,11.582406866240621,7.362162721816032,44.02757842454227,799.7418705117982,35.06286697158898,7.970304987984715,1.54,0.0,5.099941156576478,17.729985701848356,103.91011052965331,8.803906714417035,5357.276677855891,144.8553236462677,0,0,0,0,0,66.73568347096155,114.96890000125859,154.7519999949145,2.15702479338843,2.768595041322314,2.364184080725888,0.009983361064891847,0.0,0.0,0
D_adaptive,sensor_drift,12026,11.602414405210595,7.46065337881305,44.61958733540388,802.5311449547659,35.06286697158898,11.371333814055252,1.67,0.0,5.102047403122914,17.737802046064964,103.99309889975008,8.787894252512313,5474.022556331897,149.96424246024668,0,0,0,0,0,64.39383471110924,109.46989999501966,151.2298000016017,2.1404958677685952,2.6611570247933884,2.3816694307621518,0.009983361064891847,0.12146422628951747,0.0,0
A_PI,parameter_variation,12026,11.189646011976135,6.159894864438956,36.84291604222563,746.3742859643339,35.062866971588775,19.042330770588823,2.33,1.1900000000000004,2.057672310115465,5.021039661222392,12.704245990274053,3.5868561785728943,7821.348403902981,26.425759099325884,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3734295785994206,0.0,0.0,0.0,0
B_plain_MPC,parameter_variation,12026,10.816338654965245,4.737550164271686,28.29390746652671,697.0011821088843,35.062866971588775,7.9479540392104715,1.54,0.0,0.6453596819093365,1.9056858762257807,1.2507872662074702,0.867005108997553,7763.929271331691,128.80768414064144,0,0,0,0,0,70.34071900798604,116.61499999900116,140.10830000188434,2.1983471074380163,2.8264462809917354,0.18370822245199747,0.0,0.0,0.0,0
C_sensor_MPC,parameter_variation,12026,10.816338654965245,4.737550164271686,28.29390746652671,697.0011821088843,35.062866971588775,7.9479540392104715,1.54,0.0,0.6453596819093365,1.9056858762257807,1.2507872662074702,0.867005108997553,7763.929271331691,128.80768414064144,0,0,0,0,0,71.78691735539022,121.56919999688398,148.31589999812422,2.1983471074380163,2.8264462809917354,0.18370822245199747,0.0,0.0,0.0,0
D_adaptive,parameter_variation,12026,10.840616290948372,4.8901054121165055,29.21072422993038,700.1610568725681,35.062866971588775,11.358953956789557,1.67,0.0,0.6475561139152765,1.910805072909869,1.2592778524619264,0.866658839271949,7891.154760341184,131.19503050483456,0,0,0,0,0,68.14139834708584,117.28880000009667,135.77580000128364,2.074380165289256,2.8016528925619837,0.17517946522134764,0.0,0.16638935108153077,0.0,0
A_PI,combined_fault_load,12026,11.554616190096903,7.321493464364883,43.80931738476378,796.2012393222694,35.062866971588775,18.83704033265346,2.32,1.7300000000000004,4.654320390485996,12.13443325406357,65.10178652414922,7.9731720093555865,7561.188035624786,28.749089901761693,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.328466034020103,0.0,0.0,0.0,0
B_plain_MPC,combined_fault_load,12026,11.161734179566448,6.313545854777439,37.750420675807604,742.554579123732,35.06286697159702,6.132553736002332,1.46,,3.980265916930649,11.560936655782559,47.61378141093083,6.366803653197049,7863.64433563182,173.06956825563205,0,0,0,0,0,65.26859669428038,118.65950000355951,139.9191000018618,2.1735537190082646,2.7107438016528924,0.2676189363282191,0.0,0.0,0.0,0
C_sensor_MPC,combined_fault_load,12026,11.112813088705344,6.195004135314559,37.03795184825263,736.0052596706964,35.06286697159702,6.132553736002332,1.46,,3.6968563290379737,10.84846782822759,41.06446195789532,5.010738163938981,7770.175912544347,157.00254525006412,0,0,0,0,0,63.874350413514115,112.97029999695951,129.20129999838537,2.165289256198347,2.7851239669421486,0.16856736063216005,0.048252911813643926,0.0,0.0,0
D_adaptive,combined_fault_load,12026,11.13788132330283,6.42014863521382,38.3910445805964,739.3573555114241,35.06286697159702,8.677002927579228,2.06,,3.6917479947209095,10.826213285913477,40.95061822378962,4.909685922704188,7996.456797732418,158.90440528675447,0,0,0,0,0,57.92660413189427,100.28890000103274,148.7563999980921,2.074380165289256,2.603305785123967,0.15542808427457544,0.03993344425956739,0.2146422628951747,0.0,0
A_PI,nominal_tracking,12027,11.144485693828216,5.779293920520964,34.556824487742794,740.3137639462551,35.062866971588775,19.03249178436285,2.34,2.34,11.144485693828216,34.556824487742794,740.3137639462551,35.062866971588775,5976.603954382832,26.08592776258128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6892489785779787,0.0,0.0,0.0,0
B_plain_MPC,nominal_tracking,12027,10.809553138793955,4.517506843956294,26.974873509256263,696.1220752749726,35.06286697159384,8.267166297001763,1.55,1.55,10.809553138793955,26.974873509256263,696.1220752749726,35.06286697159384,6253.412462097638,139.75254015520943,0,0,0,0,0,57.81863140542885,94.67440000298666,110.27990000002319,2.1818181818181817,2.793388429752066,0.46646924731212636,0.0,0.0,0.0,0
C_sensor_MPC,nominal_tracking,12027,10.809476294602888,4.514398189944633,26.956192214611047,696.1120911156162,35.06286697159384,8.267166297001763,1.55,1.55,10.809476294602888,26.956192214611047,696.1120911156162,35.06286697159384,6242.944992693475,139.1728815923207,0,0,0,0,0,62.45233553714525,112.52319999766769,129.16339999355841,2.2231404958677685,2.7768595041322315,0.46399999431148586,0.0016638935108153079,0.0,0.0,0
D_adaptive,nominal_tracking,12027,10.831287525379526,4.627585490313588,27.636448209731327,698.948881439319,35.06286697159384,11.594304130251203,1.68,1.68,10.831287525379526,27.636448209731327,698.948881439319,35.06286697159384,6334.844195811829,144.35309504728136,0,0,0,0,0,56.58791652913802,89.22999999776948,105.37119999935385,2.2479338842975207,2.84297520661157,0.46357114865156746,0.0016638935108153079,0.06821963394342762,0.0016638935108153079,0
A_PI,step_reference,12027,7.204281180037158,4.6333330335771175,27.7439407513369,309.9278774331928,20.062866971588775,10.251532338286946,0.8500000000000001,0.8500000000000001,7.204281180037158,27.7439407513369,309.9278774331928,20.062866971588775,6165.17182151707,28.38188977627532,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9051152208388515,0.0,0.0,0.0,0
B_plain_MPC,step_reference,12027,7.053641666197637,3.7296348975707834,22.315092967429532,297.02070310566836,20.062866971589845,3.7747644269718705,0.71,0.71,7.053641666197637,22.315092967429532,297.02070310566836,20.062866971589845,7115.806417338287,154.28304833703007,0,0,0,0,0,62.88856528889415,124.71769999683602,158.42929999780608,2.1404958677685952,2.628099173553719,0.08780518912798385,0.0,0.0,0.0,0
C_sensor_MPC,step_reference,12027,7.053641666197637,3.7296348975707834,22.315092967429532,297.02070310566836,20.062866971589845,3.7747644269718705,0.71,0.71,7.053641666197637,22.315092967429532,297.02070310566836,20.062866971589845,7115.806417338287,154.28304833703007,0,0,0,0,0,68.05024049612828,123.00329999561654,138.46100000228034,2.1404958677685952,2.628099173553719,0.08780518912798385,0.0,0.0,0.0,0
D_adaptive,step_reference,12027,7.053641666197637,3.7296348975707834,22.315092967429532,297.02070310566836,20.062866971589845,3.7747644269718705,0.71,0.71,7.053641666197637,22.315092967429532,297.02070310566836,20.062866971589845,7115.806417338287,154.28304833703007,0,0,0,0,0,64.69724710750748,126.67530000180705,139.87460000498686,2.1404958677685952,2.628099173553719,0.08780518912798385,0.0,0.03494176372712146,0.0033277870216306157,0
A_PI,changing_reference,12027,9.685147836298244,7.736569439825151,46.3947323378346,561.7497120555031,20.062866971588775,52.17965639538281,,,9.685147836298244,46.3947323378346,561.7497120555031,20.062866971588775,5728.992702528314,44.698568302684706,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4819683353417545,0.0,0.0,0.0,0
B_plain_MPC,changing_reference,12027,7.1868413865451455,4.240781699957293,25.386317667218798,308.42051979422644,20.062866971588775,37.45293160222043,0.7599999999999998,0.7599999999999998,7.1868413865451455,25.386317667218798,308.42051979422644,20.062866971588775,6634.3433681457545,206.73992823670687,0,0,0,0,0,49.480935537450165,99.058599997079,117.49640000198269,1.9008264462809918,2.2975206611570247,1.6801098269124424,0.0,0.0,0.0,0
C_sensor_MPC,changing_reference,12027,7.1868413865451455,4.240781699957293,25.386317667218798,308.42051979422644,20.062866971588775,37.45293160222043,0.7599999999999998,0.7599999999999998,7.1868413865451455,25.386317667218798,308.42051979422644,20.062866971588775,6634.3433681457545,206.73992823670687,0,0,0,0,0,50.3421123963367,99.8120000003837,122.85499999416061,1.9008264462809918,2.2975206611570247,1.6801098269124424,0.0,0.0,0.0,0
D_adaptive,changing_reference,12027,7.210805608701146,4.39798313009023,26.330192690799347,310.49369386816755,20.062866971588775,37.45293160222043,1.33,1.33,7.210805608701146,26.330192690799347,310.49369386816755,20.062866971588775,6755.135048017653,206.21712718229966,0,0,0,0,0,53.889848760181025,111.24399999971502,141.08330000453861,1.859504132231405,2.1735537190082646,3.6180513324653063,0.0,0.24126455906821964,0.024958402662229616,0
A_PI,load_disturbance,12027,11.270490494949307,6.396554899334494,38.265766040868144,757.2876964692016,35.062866971588775,19.06667113747789,2.32,1.0700000000000003,2.81882210216065,6.458593012277927,23.87799309746651,5.607436030758976,8194.587299729828,27.73352852434484,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1788539729936574,0.0,0.0,0.0,0
B_plain_MPC,load_disturbance,12027,10.819833356827829,4.778915399729012,28.542630206302597,697.4557846902176,35.062866971588775,7.105676795642231,1.51,0.0,0.8670316415532445,2.4782755283105056,2.2600822191909393,1.7078216340783285,8296.630976400875,138.80219477722093,0,0,0,0,0,65.59938347104924,113.52819999592612,131.4979000017047,2.256198347107438,2.743801652892562,0.4370225276970885,0.0,0.0,0.0,0
C_sensor_MPC,load_disturbance,12027,10.819833356827829,4.778915399729012,28.542630206302597,697.4557846902176,35.062866971588775,7.105676795642231,1.51,0.0,0.8670316415532445,2.4782755283105056,2.2600822191909393,1.7078216340783285,8296.630976400875,138.80219477722093,0,0,0,0,0,63.28520165283227,118.87399999977788,136.15589999972144,2.256198347107438,2.743801652892562,0.4370225276970885,0.0,0.0,0.0,0
D_adaptive,load_disturbance,12027,10.832052555654657,4.884753638039672,29.178710127325743,699.0458310329593,35.062866971588775,9.393976410686824,1.59,0.0,0.8800237206155423,2.5222581333200775,2.3283685705104427,1.7229971909554962,8371.948924120217,127.26040492436317,0,0,0,0,0,66.34655785173214,121.11060000461293,149.17849999619648,2.165289256198347,2.7768595041322315,0.46966643345797365,0.0,0.2096505823627288,0.0,0
A_PI,sensor_noise,12027,11.161684848282336,6.012450212756335,35.95798794237437,742.61940847233,35.062866971588775,19.5793307191823,2.33,0.5200000000000005,2.3473138145492443,4.0121039450989056,10.845364359559701,5.402114913052408,6097.606048407603,67.13444029143363,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8536631841358968,0.0,0.0,0.0,0
B_plain_MPC,sensor_noise,12027,10.849104491734915,4.971671200577305,29.704267956344452,701.2703950108044,35.06286697158948,8.993798900554932,1.56,0.0600000000000005,1.4670664367705404,2.3689081078317287,4.285334578847676,3.147829615194226,6977.303698406186,277.2157959890586,0,0,0,0,0,61.99654462782874,107.10660000040662,174.32779999944614,2.256198347107438,2.5950413223140494,1.2821331345219136,0.0,0.0,0.0,0
C_sensor_MPC,sensor_noise,12027,10.816392825976136,4.639318340090125,27.706374763585874,697.0108937248999,35.06286697158948,8.47999208106791,1.56,0.0,0.46324172010236286,0.7006836426859355,0.42771379758320227,1.0447664791125604,6307.735159067307,139.4963175648063,0,0,0,0,0,63.513218182161225,111.85850000038045,134.10239999939222,2.0661157024793386,2.487603305785124,0.3968570884329239,0.3793677204658902,0.0,0.0,0
D_adaptive,sensor_noise,12027,10.833324061561969,4.736950143518461,28.29315310259718,699.2139021659705,35.06286697158948,11.024337902433977,1.6500000000000001,0.0,0.5030571827012217,0.7898488327031399,0.4997756928064256,1.062591959624612,6372.123870374005,130.77116559036378,0,0,0,0,0,60.407596694587916,109.69409999961499,149.95669999916572,2.12396694214876,2.5785123966942147,0.3123487456979177,0.3793677204658902,0.1314475873544093,0.0,0
A_PI,bias_5,12027,11.44258711813176,6.819946450182159,40.811482945544974,780.7807384079723,35.062866971588775,18.95932916585384,4.16,0.16000000000000014,5.019568089154954,9.1876265557432,50.21823202918117,7.169690593745035,5888.27816436998,30.108096262719094,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9828731908010937,0.0,0.0,0.0,0
B_plain_MPC,bias_5,12027,10.938807051487547,5.436877309396195,32.49987260324889,713.0164577271671,35.06286697158999,7.947527504301896,1.54,0.20999999999999996,2.772030306535296,5.097387299080052,15.324039874886239,3.9024342509043954,6449.246248514574,205.0473720641841,0,0,0,0,0,66.48637355348069,121.66170000273269,150.19620000384748,2.190082644628099,2.727272727272727,0.2988937626565331,0.0,0.0,0.0,0
C_sensor_MPC,bias_5,12027,10.80853225449847,4.527896842687259,27.036512824346605,695.9891974605065,35.06286697158999,7.947527504301896,1.54,0.0,0.29855004616730313,0.5197160583994125,0.17787196020519241,0.640847145937947,6177.368336660799,110.54961159472573,0,0,0,0,0,53.740033058294244,97.51279999909457,134.04690000606934,1.9256198347107438,2.3884297520661155,0.3638652301141576,0.33943427620632277,0.0,0.0,0
D_adaptive,bias_5,12027,10.87126987754079,4.7758076156293,28.526439263264102,704.1636263743018,35.06286697158999,15.573799185942322,1.77,0.0,0.521544418606404,0.6931408236699113,0.5345993967010789,1.3713426689640045,6468.015857794124,125.73368025848447,0,0,0,0,0,57.188204958737145,115.40230000537122,148.6607999977423,1.9421487603305785,2.355371900826446,0.3684693908247283,0.33943427620632277,0.0066555740432612314,0.033277870216306155,0
A_PI,bias_15,12027,12.906362424816601,9.29098653905634,55.663130092188844,994.9857904324059,35.062866971588775,18.88533085183527,4.53,0.5300000000000002,10.871237904016471,19.515135385561543,235.76904912494345,15.007375666073859,5897.767561678293,38.92131738601546,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.081064593925383,0.0,0.0,0.0,0
B_plain_MPC,bias_15,12027,11.8694487151152,7.3584914133034625,44.04902486634256,840.58666321244,35.06286697159996,7.082559363832347,1.51,0.46999999999999975,7.842453251800124,14.171488371900164,122.6096878191228,10.452613979000066,6540.790565089708,217.38522669115258,0,0,0,0,0,61.15898512417358,118.43870000302559,137.78649999585468,2.1322314049586777,2.4297520661157024,1.1002078786255467,0.0,0.0,0.0,0
C_sensor_MPC,bias_15,12027,10.805032283814013,4.516126430344718,26.966815451821617,695.5348209724766,35.06286697159996,7.082559363832347,1.51,0.0,0.32041815157356,0.5856667153999916,0.2043361764393964,0.5384775018539116,6139.248829761398,98.89732045290333,0,0,0,0,0,61.69900413217025,121.10860000393586,143.46049999585375,1.9173553719008265,2.3636363636363638,0.4025296260882243,0.33943427620632277,0.0,0.0,0
D_adaptive,bias_15,12027,10.839545177409668,4.687354088023843,27.995837354008803,700.0243901492993,35.06286697159996,12.466291371332384,1.68,0.0,0.41573990533744243,0.6670268864596474,0.33510640081914844,1.4086716778237474,6341.32105294064,110.2355402660259,0,0,0,0,0,59.45047851272354,111.52809999475721,149.21769999637036,1.9008264462809918,2.4297520661157024,0.37589432582578297,0.33943427620632277,0.03993344425956739,0.013311148086522463,0
A_PI,sensor_dropout,12027,19.13372749426612,15.581223036310215,93.44266669777144,2194.003277919831,35.062866971588775,94.29462972027697,,,20.031596336023984,35.22040405811002,797.2094053856142,32.171884072252425,9727.971031157222,65.94146669467791,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.197507299439511,0.0,0.0,0.0,0
B_plain_MPC,sensor_dropout,12027,27.402083824525693,23.147584500064585,138.73434734967543,4498.006429721286,41.52709914254574,118.64885469298783,1.58,,20.58124614892236,35.38549077344163,841.8219290668177,32.721389782872464,14956.177086299103,78.98825334536895,0,0,0,0,0,32.29919008263396,65.10939999861876,163.53070000332082,1.2396694214876034,1.2892561983471074,2.648826407024103,0.0,0.0,0.0,0
C_sensor_MPC,sensor_dropout,12027,10.81286865447884,4.523448764836715,27.01049983397983,696.5529160121934,35.062866971588775,9.067748884597222,1.58,0.0,0.26706657548454343,0.3958958200799467,0.14241976029330652,0.636230244574655,6186.1780610885935,106.44495079886441,0,0,0,0,0,57.24716611613744,117.99920000339625,135.71809999848483,1.9256198347107438,2.371900826446281,0.3020863466173509,0.33943427620632277,0.0,0.0,0
D_adaptive,sensor_dropout,12027,10.827554558479074,4.6171980335977985,27.573862585987797,698.4629361578714,35.062866971588775,10.988440545493075,1.6400000000000001,0.0,0.42445726238524617,0.5595287387292376,0.3570988446351857,1.1928298493255483,6348.590754200767,127.69638964941267,0,0,0,0,0,59.74819917293854,101.48619999381481,119.87439999938942,2.115702479338843,2.5702479338842976,0.365502893637192,0.33943427620632277,0.028286189683860232,0.0,0
A_PI,sensor_drift,12027,11.867103152728378,8.199704649966392,49.05941633485269,839.8324190208398,35.062866971588775,19.05747511089834,2.32,0.31999999999999984,5.304143847125452,19.455224755578122,112.26029340894438,9.161722289064631,5048.185307139631,26.088156638179484,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.930476573075886,0.0,0.0,0.0,0
B_plain_MPC,sensor_drift,12027,11.577878016655168,7.379304036711878,44.129943471959244,799.0998793259778,35.062866971588775,10.357478130393117,1.62,0.0,5.044129617887254,17.456120205034363,101.62638017631058,8.934757735829336,5387.425966716417,140.22242719512263,0,0,0,0,0,69.58046198365795,119.8487000001478,160.483400002704,2.1735537190082646,2.760330578512397,2.468902531775381,0.0,0.0,0.0,0
C_sensor_MPC,sensor_drift,12027,11.577878016655168,7.379304036711878,44.129943471959244,799.0998793259778,35.062866971588775,10.357478130393117,1.62,0.0,5.044129617887254,17.456120205034363,101.62638017631058,8.934757735829336,5387.425966716417,140.22242719512263,0,0,0,0,0,66.87721074348333,113.81770000298275,141.4511999973911,2.1735537190082646,2.760330578512397,2.468902531775381,0.0,0.0,0.0,0
D_adaptive,sensor_drift,12027,11.606660246650724,7.514121002585298,44.94032790059029,803.1127678145523,35.062866971588775,12.792119590076336,2.0300000000000002,0.03000000000000025,5.076406225462949,17.748285715533417,102.92281819732179,8.907864989469036,5591.59981047959,145.67259168274546,0,0,0,0,0,64.225388429436,113.21570000291103,136.87210000352934,2.115702479338843,2.5950413223140494,2.4392786513501505,0.0,0.2512479201331115,0.0,0
A_PI,parameter_variation,12027,11.209969543907256,6.197692455044356,37.070147814071035,749.110356562604,35.062866971588775,19.350336011504368,2.33,1.2199999999999998,2.1291166922877625,5.121897204318142,13.601796963976724,3.7315165067915146,7819.094958571067,26.695445324015093,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.40879421012351,0.0,0.0,0.0,0
B_plain_MPC,parameter_variation,12027,10.826910666459275,4.854852972334722,28.998713764154463,698.3760628140492,35.06286697159659,8.658123735185573,1.56,0.0,0.7144319671254798,2.1032619596039988,1.5331460610262382,0.8953009906675149,7924.02410006659,151.62850169223202,0,0,0,0,0,68.54721157035159,121.85019999742508,163.76619999937247,2.231404958677686,2.793388429752066,0.43017156516870614,0.0,0.0,0.0,0
C_sensor_MPC,parameter_variation,12027,10.826896073965917,4.856264180886665,29.007195118651246,698.3741637419608,35.06286697159659,8.658123735185573,1.56,0.0,0.7130972079070916,2.1003548794848026,1.5273795492648448,0.8952823932431571,7933.937314361876,153.75148085053863,0,0,0,0,0,70.88631156992892,121.715100001893,146.82259999972302,2.239669421487603,2.8016528925619837,0.4302077244828695,0.0016638935108153079,0.0,0.0,0
D_adaptive,parameter_variation,12027,10.851534215180875,4.950135285519907,29.571358337860005,701.5841989127873,35.06286697159659,12.667609704347193,1.69,0.0,0.7222816255719208,2.1228753016818653,1.5671576449792282,0.9014085150516067,7967.458850123171,143.7027064619353,0,0,0,0,0,69.18935785151841,123.9045000038459,160.48449999652803,2.1487603305785123,2.760330578512397,0.4387661361046824,0.0016638935108153079,0.16306156405990016,0.009983361064891847,0
A_PI,combined_fault_load,12027,11.554034087907695,7.304041357481986,43.703903449475234,796.1165768177177,35.062866971588775,18.512825183108816,2.32,1.71,4.603025995998494,12.043647419610117,63.668670425797686,7.8685681138969485,7548.6679000541535,28.688002724730886,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4468253277129968,0.0,0.0,0.0,0
B_plain_MPC,combined_fault_load,12027,11.21824570837953,6.525958643281414,39.02757132214656,750.1597033747494,35.062866971588775,8.689153745555902,1.57,,4.21716923424841,12.115882909147427,53.46333319469459,7.220986137006502,8121.9575298437,198.77625393905242,0,0,0,0,0,66.1129561980608,112.70289999811212,146.88350000506034,2.2479338842975207,2.6611570247933884,0.42114876092716,0.0,0.0,0.0,0
